reaction_id,rmg_value,sensitivity,uncertainty,class
[H]_m2.C=C[O]_m2>>C=CO_m1,0.08733872500355191,0.019487903697202213,1.5,
C=CO_m1.CO[O]_m2>>C=C[O]_m2.COO_m1,0.08552588952423452,0.006653973178714431,2.5536049848239344,abstraction
[O]OCC=O_m2>>[O]O_m2.C=C=O_m1,0.08460607840247521,0.0005700712720763478,5.0,
[CH3]_m2.[O][O]_m3>>[O]_m3.C[O]_m2,0.08361864427352927,0.050717271475499724,0.5,
C[CH]C_m2.[CH3]_m2>>C=CC_m1.C_m1,0.08130391303316692,0.0009420951567351293,4.457843140049898,abstraction
C[CH]CO_m2.[O][O]_m3>>CC=CO_m1.[O]O_m2,0.08110879452996936,0.018097818312918155,1.5,abstraction
[CH3]_m2.[CH]_m2>>[CH]C_m1,0.08030979101345523,0.0001886779961707439,6.0536049848239335,
OCCOO_m1.C[CH]C_m2>>[O]OCCO_m2.CCC_m1,0.079334591154837,0.017701940029688987,1.5,abstraction
CCCO[O]_m2>>[O]O_m2.C=CC_m1,0.07829882738747138,0.047490639430048616,0.5,
[CH2]_m3.C=C_m1>>[CH2]C[CH2]_m3,0.07795407966583635,0.006064881150646947,2.5536049848239344,addition
C[C]=O_m2.[CH]=O_m2>>C=C=O_m1.C=O_m1,0.07673355844740316,0.0059699237582516865,2.5536049848239344,abstraction
CC[O]_m2>>[CH2]CO_m2,0.07260751296843201,0.0004232441849258233,5.144874398053787,migration
[OH]_m2.[CH]=C_m2>>[CH]=O_m2.[CH3]_m2,0.0712998159802635,0.04324552442389858,0.5,
[CH]=O_m2.C=C[O]_m2>>[C-]#[O+]_m1.CC=O_m1,0.07064392163373147,0.002967523240068907,3.169924391518818,abstraction
[CH2]_m1.C_m1>>CC_m1,0.07039929749881127,0.0029572473693546338,3.169924391518818,
C=C_m1.[O]_m3>>[H]_m2.C=C[O]_m2,0.06866812138517762,0.041649320964978975,0.5,
O_m1.[CH2]_m1>>CO_m1,0.06748863918378095,0.04093392884724654,0.5,
[C-]#[O+]_m1.[CH]_m2>>C#C[O]_m2,0.06740942316121898,0.04088588190082222,0.5,
C=CO_m1.C[O]_m2>>C=C[O]_m2.CO_m1,0.06715190836091553,0.005224464774568745,2.5536049848239344,abstraction
CC_m1.[O]_m3>>C[CH2]_m2.[OH]_m2,0.06671554608982351,0.040465024182949255,0.5,abstraction
C=CC=O_m1.[O]_m3>>C=C[C]=O_m2.[OH]_m2,0.06556868562762039,0.005101288954219145,2.5536049848239344,abstraction
C[CH]C[O]_m3>>CC=CO_m1,0.06472829058748793,0.0050359056406088076,2.5536049848239344,migration
CC=O_m1.[O]O_m2>>C[C]=O_m2.OO_m1,0.06435320993758767,0.039032194878070636,0.5,abstraction
[H]_m2.C[CH2]_m2>>CC_m1,0.06166432013540836,0.03740130077246027,0.5,
C[C]=O_m2.[H]_m2>>C=C=O_m1.[H][H]_m1,0.06079795898522841,0.0016492922383579047,3.607209969647868,abstraction
[CH3]_m2.[H]_m2>>[CH2]_m3.[H][H]_m1,0.060766535770014576,0.036856767029038284,0.5,abstraction
C[CH]C_m2.[O]_m3>>C=CC_m1.[OH]_m2,0.05988257974173085,0.002515473984870273,3.169924391518818,abstraction
O=COO_m1.[CH]=C_m2>>[O]OC=O_m2.C=C_m1,0.05911319568548438,0.0045990473853867965,2.5536049848239344,abstraction
[CH2]CCOO_m2.[O][O]_m3>>[O]OCCCOO_m2,0.058012369220791414,0.01294430923482503,1.5,addition
OO_m1.[O]_m3>>[O]O_m2.[OH]_m2,0.05785990216549549,0.035093804631346405,0.5,abstraction
[CH]=C_m2.[CH2]O_m2>>C#C_m1.CO_m1,0.057421648589884675,0.00038690402479875363,5.0,abstraction
C[C]=O_m2.[O]O_m2>>C=C=O_m1.OO_m1,0.05604848980332342,0.0010830944657832817,3.946395015176066,abstraction
C[CH]C_m2.C=C[O]_m2>>C=CC_m1.C=CO_m1,0.05598246359326192,0.0043554742698392965,2.5536049848239344,abstraction
C[O]_m2.[CH]=O_m2>>C=O_m1.C=O_m1,0.0553762797940375,0.0023261788620593665,3.169924391518818,abstraction
CC(C)O[O]_m2>>[O]O_m2.C=CC_m1,0.05528694297702051,0.033533225997347,0.5,
C[O]_m2.[O]OCCO_m2>>C=O_m1.OCCOO_m1,0.05478187611282621,0.0010586181189044133,3.946395015176066,abstraction
[CH]=O_m2.[CH3]_m2>>[C-]#[O+]_m1.C_m1,0.05431349087114482,0.032942797449371564,0.5,abstraction
[O]C=O_m2.[OH]_m2>>O=C=O_m1.O_m1,0.05344542202869109,0.0003115444002934631,5.144874398053787,abstraction
C[CH]CO_m2.[O][O]_m3>>C=CCO_m1.[O]O_m2,0.05259985616620512,0.011736614330149723,1.5,abstraction
C[CH2]_m2.[CH2]_m3>>[CH2]CC_m2,0.052590239231136086,0.0004974379678503648,4.6608149544718005,
C[CH2]_m2.CCO[O]_m2>>C=C_m1.CCOO_m1,0.05229098376191691,0.0007658986606897905,4.2235293763427535,abstraction
C=C[O]_m2.C=C[O]_m2>>C=C=O_m1.CC=O_m1,0.050014214980535966,0.0001819520401917651,5.616319406694885,abstraction
O=C=O_m1.[CH2]_m1>>[C-]#[O+]_m1.C=O_m1,0.04917543847784515,0.029826411141625438,0.5,
C[CH2]_m2.C[O]_m2>>C=C_m1.CO_m1,0.0490515204964348,0.0020604961285782164,3.169924391518818,abstraction
C=C[O]_m2>>[C-]#[O+]_m1.[CH3]_m2,0.04774967345935125,0.028961640944363137,0.5,
C=CC([O])=O_m2.[OH]_m2>>C=CC(=O)OO_m1,0.04713134876202037,0.010516425397281108,1.5,
CC=O_m1.[OH]_m2>>C[C]=O_m2.O_m1,0.04687541419432463,0.028431375895586662,0.5,abstraction
[O]_m3.[CH]=O_m2>>[H]_m2.O=C=O_m1,0.04644987849442071,0.028173275446792656,0.5,
C[CH]CO_m2.[O]OCCO_m2>>C=CCO_m1.OCCOO_m1,0.04640952537039713,0.0006797537695269588,4.2235293763427535,abstraction
C=CCO_m1.[O]_m3>>C=C[CH]O_m2.[OH]_m2,0.04633576541751763,0.0008954034491857069,3.946395015176066,abstraction
C[CH]C_m2.[O]OCCO_m2>>C=CC_m1.OCCOO_m1,0.04625187568830298,0.0006774446968783388,4.2235293763427535,abstraction
[O]O_m2.C#C[O]_m2>>[O][O]_m3.C=C=O_m1,0.04592935110981525,3.1456821239884776e-05,7.286243798213702,abstraction
[CH]=C_m2.[CH3]_m2>>C#C_m1.C_m1,0.04575701605308288,0.02775303313315792,0.5,abstraction
[H]_m2.[O]O_m2>>[O]_m3.O_m1,0.04551456532694085,0.027605979334283184,0.5,
C[C]=O_m2>>[C-]#[O+]_m1.[CH3]_m2,0.04525265326993814,0.02744712164156264,0.5,
C=CO_m1.[CH3]_m2>>C=C[O]_m2.C_m1,0.04523325233450395,0.0274353543793947,0.5,abstraction
[CH3]_m2.[H]_m2>>[CH2]_m1.[H][H]_m1,0.04484554848495282,0.027200200107753317,0.5,abstraction
[H]_m2.[CH2]CC_m2>>CCC_m1,0.04365759206373242,0.009741325508875432,1.5,
COO_m1.[CH]=C_m2>>CO[O]_m2.C=C_m1,0.04361872451160697,0.0033935668439639558,2.5536049848239344,abstraction
C=CO_m1.[O]_m3>>C=C[O]_m2.[OH]_m2,0.043075476720283404,0.026126597312589674,0.5,abstraction
C=CCO_m1.C=C[O]_m2>>C=C[CH]O_m2.CC=O_m1,0.042856322191207004,2.500844181205253e-05,7.4463950151760665,abstraction
[O]O_m2.CCO[O]_m2>>[O][O]_m3.CCOO_m1,0.04264984626245525,0.02586843939020937,0.5,abstraction
[CH2]O_m2.[CH3]_m2>>C=O_m1.C_m1,0.042600355683118936,0.025838421836474963,0.5,abstraction
C[CH]C_m2.[OH]_m2>>C=CC_m1.O_m1,0.04241646433797065,0.009464392480661554,1.5,abstraction
[O]_m3.C#C[O]_m2>>[H]_m2.[C-]#[O+]_m1.[C-]#[O+]_m1,0.042237839927945255,0.025618544916333242,0.5,
C=CO_m1.[H]_m2>>C=C[O]_m2.[H][H]_m1,0.04210791973179323,0.025539744334051158,0.5,abstraction
CC=O_m1>>[C-]#[O+]_m1.C_m1,0.04024808126997493,0.024411695284845585,0.5,
[CH3]_m2.[CH2]_m3>>[H]_m2.C=C_m1,0.040187686830503534,0.024375064205630025,0.5,
[CH2]O_m2.[OH]_m2>>C=O_m1.O_m1,0.039394815663582,0.02389416353368997,0.5,abstraction
[O]O_m2.[O]C=CO_m2>>[O][O]_m3.O=CCO_m1,0.03919659798541149,8.748455210168898e-07,10.710053191546102,abstraction
C=CCO_m1.CO[O]_m2>>C=C[CH]O_m2.COO_m1,0.038981083231733986,0.0030327551545394392,2.5536049848239344,abstraction
OO_m1.CCO[O]_m2>>[O]O_m2.CCOO_m1,0.0387284713505459,0.008641490014751183,1.5,abstraction
[CH]=O_m2.C[CH2]_m2>>CCC=O_m1,0.03871489883201417,0.023481773129289417,0.5,
[O]_m3.C=C[O]_m2>>[H]_m2.O=C=O_m1.[CH2]_m3,0.03794351315269523,0.023013904064319225,0.5,
[H][H]_m1>>[H]_m2.[H]_m2,0.037935514531950584,0.023009052655602186,0.5,
[CH2]CO_m2.CO[O]_m2>>C=CO_m1.COO_m1,0.037814011366023366,0.002941956158641591,2.5536049848239344,abstraction
C#C[O]_m2.[CH2]_m3>>C=C[C]=O_m2,0.03778193052491172,0.0003573698659018204,4.6608149544718005,
C[CH2]_m2.C=C[O]_m2>>C=C_m1.CC=O_m1,0.03764361826166799,0.0010211745337990912,3.607209969647868,abstraction
[OH]_m2.[CH2]_m3>>[H]_m2.C=O_m1,0.03745924864472472,0.022720182792824454,0.5,
C=C=O_m1.[CH3]_m2>>C#C[O]_m2.C_m1,0.03597995495771926,0.008028213111849192,1.5,abstraction
[OH]_m2.[CH]=C_m2>>[H]_m2.C[C]=O_m2,0.035925231213173134,0.021789754188054785,0.5,
[O]CCO_m2.[OH]_m2>>OCCOO_m1,0.0345546499017739,0.007710184566455734,1.5,
O=C=O_m1.[CH2]_m1>>O=C=O_m1.[CH2]_m3,0.03425614471134221,0.02077740205098183,0.5,
[CH]=O_m2.[O]O_m2>>[C-]#[O+]_m1.OO_m1,0.034201549016799344,0.0026609040969259256,2.5536049848239344,abstraction
C[CH2]_m2.[O][O]_m3>>CCO[O]_m2,0.033930767103299266,0.020580050555719827,0.5,addition
[OH]_m2.C=C[O]_m2>>[CH]=O_m2.[CH2]O_m2,0.03385179730560299,0.020532152952225727,0.5,
[CH2]CC_m2.[O][O]_m3>>C=CC_m1.[O]O_m2,0.03349985088269609,0.020318686656156503,0.5,abstraction
O=CC=O_m1.[O]_m3>>[O]C=C=O_m2.[OH]_m2,0.03295915834219504,0.0025642452457606364,2.5536049848239344,abstraction
CCC=O_m1.[O]_m3>>CC[C]=O_m2.[OH]_m2,0.03280340243558057,0.007319428438864486,1.5,abstraction
[CH2]O_m2.[CH2]_m3>>[CH2]CO_m2,0.032597856279796694,0.00030833499944415494,4.6608149544718005,
[CH2]CC_m2.CO[O]_m2>>C=CC_m1.COO_m1,0.03229348645205228,0.002512455513698523,2.5536049848239344,abstraction
OO_m1.[CH2]_m3>>[O]O_m2.[CH3]_m2,0.03206267513382376,0.0024944982339861485,2.5536049848239344,abstraction
[H]_m2.[CH]=C_m2>>C=C_m1,0.032053151169994284,0.0194412189250054,0.5,
CC_m1.[CH2]CC_m2>>C[CH2]_m2.CCC_m1,0.03195013400704499,0.0013421220537670458,3.169924391518818,abstraction
[CH]=O_m2.C#C[O]_m2>>[C-]#[O+]_m1.C=C=O_m1,0.03190241995861811,0.007118392074488923,1.5,abstraction
CO_m1.[O]O_m2>>C[O]_m2.OO_m1,0.030970858951837744,0.018784775511925058,0.5,abstraction
C[CH]CO_m2.CCO[O]_m2>>C=CCO_m1.CCOO_m1,0.03091413874364677,0.00045279502806717616,4.2235293763427535,abstraction
C=CO_m1.[O]OCCO_m2>>C=C[O]_m2.OCCOO_m1,0.03044722999209042,0.002368815488041339,2.5536049848239344,abstraction
O=[C]O_m2.[CH]=O_m2>>O=C=O_m1.C=O_m1,0.03013719400703703,0.0023446944746212213,2.5536049848239344,abstraction
C[CH]CO_m2.[O][O]_m3>>CC(CO)O[O]_m2,0.02988579163554665,0.0066684214738021285,1.5,addition
C=C[O]_m2.CCO[O]_m2>>C=C=O_m1.CCOO_m1,0.029170560123598213,0.0005636989032984487,3.946395015176066,abstraction
[CH]=C_m2.C=C[O]_m2>>C#C_m1.C=CO_m1,0.0287224302728904,0.002234624880565002,2.5536049848239344,abstraction
C=C[O]_m2.[O]O_m2>>[CH]C=O_m3.OO_m1,0.028389374428772738,0.002208712906236515,2.5536049848239344,abstraction
OO_m1.[O]OCCO_m2>>[O]O_m2.OCCOO_m1,0.02829999076169068,0.006314581470855127,1.5,abstraction
[C-]#[O+]_m1.[CH2]_m1>>[C-]#[O+]_m1.[CH2]_m3,0.028271061825296682,0.01714726577967384,0.5,
CC=CO_m1.CO[O]_m2>>C=C[CH]O_m2.COO_m1,0.02797522565554109,0.0011751489775639894,3.169924391518818,abstraction
[H]_m2.[CH2]O_m2>>O_m1.[CH2]_m1,0.027970444820578658,0.016964932349481383,0.5,
OCCOO_m1.[OH]_m2>>[O]OCCO_m2.O_m1,0.027907592691619,0.002171229954877008,2.5536049848239344,abstraction
O=CCO_m1.CO[O]_m2>>[O]C=CO_m2.COO_m1,0.027719864854126617,0.002156624599673793,2.5536049848239344,abstraction
[CH2]_m3.[H]_m2>>[CH]_m2.[H][H]_m1,0.02726756267877356,0.016538612780312104,0.5,abstraction
C[CH2]_m2.[O]OCCO_m2>>C=C_m1.OCCOO_m1,0.027236075789251545,0.0003989229589638282,4.2235293763427535,abstraction
CCC_m1.[CH2]_m3>>[CH2]CC_m2.[CH3]_m2,0.02646740372216264,0.0020591822599819133,2.5536049848239344,abstraction
C=CC(=O)OO_m1.[OH]_m2>>C=CC(=O)O[O]_m2.O_m1,0.026291660618085137,0.005866462444281503,1.5,abstraction
C=CC(=O)OO_m1.[OH]_m2>>C=CC(=O)O[O]_m2.O_m1,0.026291660618085137,0.005866462444281503,1.5,abstraction
[CH]=O_m2.[O][O]_m3>>[O]OC=O_m2,0.026019329416474047,0.015781521036254333,0.5,addition
C[O]_m2.[CH3]_m2>>C=O_m1.C_m1,0.025543303670059442,0.015492796826241278,0.5,abstraction
[CH]=C_m2.C[CH]C_m2>>C#C_m1.CCC_m1,0.025285609566048344,0.00017037309709560226,5.0,abstraction
[CH]=O_m2.[O]_m3>>[C-]#[O+]_m1.[OH]_m2,0.02524721500429942,0.015313209972464424,0.5,abstraction
CC=O_m1.[OH]_m2>>C=C[O]_m2.O_m1,0.025237945914977186,0.015307587985602871,0.5,abstraction
[O]O_m2.[O]OCCO_m2>>[O][O]_m3.OCCOO_m1,0.025231863882727783,0.0056299898289964324,1.5,abstraction
CC=O_m1.[CH2]CC_m2>>C=C[O]_m2.CCC_m1,0.024962335481757747,0.0002892467838364439,4.457843140049898,abstraction
CC=O_m1.[CH]=C_m2>>C=C[O]_m2.C=C_m1,0.024754678178724225,0.0004783653410057191,3.946395015176066,abstraction
[OH]_m2.CC[O]_m2>>CCOO_m1,0.0242104626790653,0.005402084414847424,1.5,
[CH2]CO_m2.[O][O]_m3>>C=CO_m1.[O]O_m2,0.02408374174560074,0.005373809152669318,1.5,abstraction
C[CH]C[O]_m3>>C=CCO_m1,0.023784989588754368,0.0006452255860708607,3.607209969647868,migration
[O]_m3.C[CH2]_m2>>[H]_m2.CC=O_m1,0.02301386316656188,0.01395861360895105,0.5,
[H]_m2.[O]OC=O_m2>>[O]CO[O]_m3,0.02266405874874767,0.001763279398482525,2.5536049848239344,addition
C=C[O]_m2.[O]OCCO_m2>>C=C=O_m1.OCCOO_m1,0.0224771669819237,0.0004343541681503918,3.946395015176066,abstraction
[O][O]_m3.[CH2]_m3>>[H]_m2.[OH]_m2.[C-]#[O+]_m1,0.0221982982467654,0.013463948480108416,0.5,
OCCOO_m1.[CH2]O_m2>>[O]OCCO_m2.CO_m1,0.022041517269677468,0.0009258930312967836,3.169924391518818,abstraction
[CH3]_m2.C=O_m1>>CC[O]_m2,0.02197410418563558,0.013327967908307687,0.5,addition
CCC_m1.[H]_m2>>C[CH]C_m2.[H][H]_m1,0.02191445537153788,0.01329178907374193,0.5,abstraction
[H]_m2.CC=O_m1>>CC[O]_m2,0.021900104753460728,0.013283084983892314,0.5,addition
O=CC=O_m1.[H]_m2>>[O]C=C=O_m2.[H][H]_m1,0.02150331630756137,0.0016729728361770768,2.5536049848239344,abstraction
CO_m1.[CH3]_m2>>C[O]_m2.C_m1,0.02084079492807124,0.012640581096658752,0.5,abstraction
C[CH]C_m2.[CH]=O_m2>>C=CC_m1.C=O_m1,0.02020224914546835,0.0008486313111503987,3.169924391518818,abstraction
[O][O]_m3.[CH2]_m3>>[H][H]_m1.O=C=O_m1,0.019642735231288424,0.011913921158393957,0.5,
[O]_m3.[CH]=C_m2>>[H]_m2.C=C=O_m1,0.019622238329576297,0.011901489159076434,0.5,
CC=O_m1.[H]_m2>>C[C]=O_m2.[H][H]_m1,0.019131195468509464,0.011603656608606388,0.5,abstraction
[CH2]CO_m2.[O][O]_m3>>[O]OCCO_m2,0.019090455209616386,0.004259656328228129,1.5,addition
C=C[O]_m2.[OH]_m2>>C=C=O_m1.O_m1,0.018285658133302005,0.011090812290871345,0.5,abstraction
[O]_m3.C[CH2]_m2>>[CH3]_m2.C=O_m1,0.018021086439447626,0.010930341446856558,0.5,
C[CH2]_m2.[O]OC=O_m2>>C=C_m1.O=COO_m1,0.017711263718794352,0.00025941438055765887,4.2235293763427535,abstraction
[CH]=O_m2.[CH]=C_m2>>[C-]#[O+]_m1.C=C_m1,0.017479757029874046,0.010602008562946049,0.5,abstraction
[CH]C=O_m3.[OH]_m2>>[O]C=CO_m2,0.017285342904206594,0.00016349775117156286,4.6608149544718005,
CC_m1.[O][O]_m3>>C[CH2]_m2.[O]O_m2,0.017016940526689905,0.010321296163943876,0.5,abstraction
[CH2]CC_m2.C=C[O]_m2>>C=CC_m1.C=CO_m1,0.016899648503327282,0.0013148043065834185,2.5536049848239344,abstraction
[H]_m2.C[O]_m2>>[OH]_m2.[CH3]_m2,0.01674921093121489,0.01015890995577582,0.5,
C[CH]C_m2.C[O]_m2>>C=CC_m1.CO_m1,0.016416338084732803,0.0006895974013992418,3.169924391518818,abstraction
C=CC(=O)OO_m1.[CH2]CC_m2>>C=CC(=O)O[O]_m2.CCC_m1,0.0162759741478504,0.00012871446966895118,4.839848783037636,abstraction
C=CC(=O)OO_m1.[CH2]CC_m2>>C=CC(=O)O[O]_m2.CCC_m1,0.0162759741478504,0.00012871446966895118,4.839848783037636,abstraction
C=O_m1.[CH2]CC_m2>>[CH]=O_m2.CCC_m1,0.01600756699451206,0.0012453997500695502,2.5536049848239344,abstraction
CC=CO_m1.C[O]_m2>>C=C[CH]O_m2.CO_m1,0.015983153213663483,0.0006714007024842332,3.169924391518818,abstraction
C[CH]C_m2.C=C[O]_m2>>C=CC_m1.CC=O_m1,0.015949994788423003,0.0004326823308786812,3.607209969647868,abstraction
CC=O_m1.[CH3]_m2>>C[C]=O_m2.C_m1,0.015897199453268174,0.009642138871974062,0.5,abstraction
[O][O]_m3.[CH2]_m3>>[O]_m3.C=O_m1,0.015627124002899673,0.009478329830889866,0.5,
CC=O_m1.C[CH]C_m2>>C=C[O]_m2.CCC_m1,0.015571673905605281,0.00030091076297193936,3.946395015176066,abstraction
C=C=O_m1.[H]_m2>>C#C[O]_m2.[H][H]_m1,0.015487443148024518,0.009393609109833216,0.5,abstraction
[CH2]O_m2.[H]_m2>>C=O_m1.[H][H]_m1,0.01545799517048106,0.009375748008586577,0.5,abstraction
C=CCO_m1.[O]OCCO_m2>>C=C[CH]O_m2.OCCOO_m1,0.015346162629992182,0.0011939420344435365,2.5536049848239344,abstraction
CC_m1.CO[O]_m2>>C[CH2]_m2.COO_m1,0.014777814766316648,0.008963197739325132,0.5,abstraction
[C-]#[O+]_m1.[CH]=C_m2>>C=C[C]=O_m2,0.014697855210085252,0.008914699816933774,0.5,
[CH2][O]_m3>>C=O_m1,0.014381799993436676,0.0011189139563505704,2.5536049848239344,migration
C=C_m1.[CH3]_m2>>[CH]=C_m2.C_m1,0.014328953036063484,0.008690949337954926,0.5,abstraction
[CH]=C_m2.CO[O]_m2>>C#C_m1.COO_m1,0.01422226219544018,0.0011065018056583633,2.5536049848239344,abstraction
CCCO[O]_m2>>[CH2]CCOO_m2,0.014060907123278878,0.008528371273640405,0.5,migration
O=CCO_m1.C=C[O]_m2>>[O]C=CO_m2.CC=O_m1,0.014011439525184294,8.176256201017601e-06,7.4463950151760665,abstraction
C=O_m1.[O]OC=O_m2>>[CH]=O_m2.O=COO_m1,0.01386420804159666,0.0010786449455958088,2.5536049848239344,abstraction
[O][O]_m3.[CH]_m2>>[H]_m2.O=C=O_m1,0.013697385103602936,0.008307884023226285,0.5,
CC_m1.[CH2]_m1>>CCC_m1,0.01354749482338855,0.0005690865513038367,3.169924391518818,
CC_m1.[CH2]_m1>>CCC_m1,0.01354749482338855,0.0005690865513038367,3.169924391518818,
C=CCO_m1.[CH]=C_m2>>C=C[CH]O_m2.C=C_m1,0.013319640658020824,0.00010533504587217462,4.839848783037636,abstraction
C=CC(=O)OO_m1.[CH]=C_m2>>C=CC(=O)O[O]_m2.C=C_m1,0.013303682709627326,0.0010350356882625998,2.5536049848239344,abstraction
[CH2]O_m2.[CH]=O_m2>>C=O_m1.C=O_m1,0.013069343732090724,0.007926957675836158,0.5,abstraction
[CH2]CO_m2.CCO[O]_m2>>C=CO_m1.CCOO_m1,0.013016656735943785,0.0010127048695934354,2.5536049848239344,abstraction
O=[C]O_m2.[H]_m2>>O=C=O_m1.[H][H]_m1,0.012836649062158105,0.0005392262141683542,3.169924391518818,abstraction
[H][H]_m1.[CH]_m2>>[CH3]_m2,0.012800041358784656,0.007763617529692649,0.5,
[CH2]O_m2.[O]_m3>>C=O_m1.[OH]_m2,0.012792990132044315,0.007759340744486048,0.5,abstraction
CC=O_m1.[CH2]_m1>>CC1CO1_m1,0.012749924681124448,0.00012059836038678438,4.6608149544718005,
[O]O_m2.[CH2]_m1>>CO[O]_m2,0.01241643859900838,0.000143873354081409,4.457843140049898,
C=CCO_m1.CCO[O]_m2>>C=C[CH]O_m2.CCOO_m1,0.012284783959591173,0.0009557646629358751,2.5536049848239344,abstraction
[CH]C_m1>>C=C_m1,0.012270117348283871,0.0005154280445837948,3.169924391518818,migration
CCC_m1.[O][O]_m3>>C[CH]C_m2.[O]O_m2,0.011790403303889323,0.0071512410941860045,0.5,abstraction
CC_m1.[CH2]_m1>>CCC_m1,0.011612785543196363,0.0001345611620437757,4.457843140049898,
CC_m1.[CH2]_m1>>CCC_m1,0.011612785543196363,0.0001345611620437757,4.457843140049898,
[CH2]CO_m2.C=C[O]_m2>>C=CO_m1.C=CO_m1,0.011608772869507173,0.0009031705339890158,2.5536049848239344,abstraction
[CH]=O_m2.C[CH2]_m2>>[C-]#[O+]_m1.CC_m1,0.011577874414615715,0.00702233580676689,0.5,abstraction
[CH2]CO_m2.[CH3]_m2>>C=CO_m1.C_m1,0.011539730474106068,0.0001337146489523721,4.457843140049898,abstraction
[CH]=C_m2.[CH2]CC_m2>>C#C_m1.CCC_m1,0.011530834438348616,7.769415130082242e-05,5.0,abstraction
C=C[C]=O_m2.[O]O_m2>>C=CC(=O)OO_m1,0.011325728876871648,0.00010712724717174708,4.6608149544718005,
C[CH2]_m2.[CH3]_m2>>C=C_m1.C_m1,0.011322001892949149,0.0068671412773981325,0.5,abstraction
C[C]=O_m2.C=C[O]_m2>>C=C=O_m1.C=CO_m1,0.011245369808594715,8.893119379497603e-05,4.839848783037636,abstraction
[CH]=O_m2.[CH2]_m3>>[C-]#[O+]_m1.[CH3]_m2,0.01124299143081196,0.0008747124858367092,2.5536049848239344,abstraction
C[CH]CO_m2.[OH]_m2>>CC=CO_m1.O_m1,0.011200421479980162,0.002499151838557887,1.5,abstraction
C[CH]CO_m2.CO[O]_m2>>CC=CO_m1.COO_m1,0.01111195785918573,0.0008645179836109826,2.5536049848239344,abstraction
[O][O]_m3.[CH2]_m3>>[H]_m2.[H]_m2.O=C=O_m1,0.010996413339722295,0.006669661837414568,0.5,
CO_m1.[OH]_m2>>[CH2]O_m2.O_m1,0.010942401041005065,0.006636901722241008,0.5,abstraction
[O][O]_m3.[CH]_m2>>[H]_m2.[O]_m3.[C-]#[O+]_m1,0.01089833171583886,0.006610172325374859,0.5,
CC=O_m1.[H]_m2>>C=C[O]_m2.[H][H]_m1,0.010730786540257416,0.006508551039497778,0.5,abstraction
CC=CO_m1.[O]OCCO_m2>>C=C[CH]O_m2.OCCOO_m1,0.010641159109452836,0.0004470007642312748,3.169924391518818,abstraction
COO_m1.[OH]_m2>>CO[O]_m2.O_m1,0.01052264090253464,0.006382304328533475,0.5,abstraction
C=CC(=O)OO_m1.[O]O_m2>>C=CC(=O)O[O]_m2.OO_m1,0.010429721548819337,0.002327185439491588,1.5,abstraction
C=CC(=O)OO_m1.[O]O_m2>>C=CC(=O)O[O]_m2.OO_m1,0.010429721548819337,0.002327185439491588,1.5,abstraction
[H]_m2.O=CCO_m1>>O[CH]CO_m2,0.010421757306599872,0.0023254083768496983,1.5,addition
O=CC=O_m1.[O]OCCO_m2>>[O]C=C=O_m2.OCCOO_m1,0.010379168845808568,0.0008075064930811283,2.5536049848239344,abstraction
C=C[CH]O_m2.[H]_m2>>C=CCO_m1,0.010228124099709192,0.00042965049598411815,3.169924391518818,
C[C]=O_m2.CC[C]=O_m2>>C=C=O_m1.CCC=O_m1,0.009953448352435805,0.0007743851451443872,2.5536049848239344,abstraction
[H]_m2.CCO[O]_m2>>CCOO_m1,0.009835362590695056,7.778050446402022e-05,4.839848783037636,
C=C[O]_m2.[H]_m2>>C=C=O_m1.[H][H]_m1,0.009651712678316876,0.0058540596581363215,0.5,abstraction
[O]_m3.C=C=O_m1>>O=C=O_m1.[CH2]_m3,0.009620649017578716,0.005835218595495718,0.5,
[O]O_m2.C=C[O]_m2>>[O][O]_m3.CC=O_m1,0.009614904568670162,0.00040389112182228536,3.169924391518818,abstraction
[O]OC=O_m2.[H]_m2>>O=COO_m1,0.00961214984573975,7.601528231330381e-05,4.839848783037636,
CCOO_m1.[CH2]O_m2>>CCO[O]_m2.CO_m1,0.009443698767732106,0.0003966993184601728,3.169924391518818,abstraction
C_m1.C=C[CH]O_m2>>[CH3]_m2.CC=CO_m1,0.009443338300507855,0.0021070935873281197,1.5,abstraction
[CH]=O_m2.[CH]=O_m2>>O=CC=O_m1,0.0093622913055628,0.005678516721984856,0.5,
C[CH]C_m2.[O]OC=O_m2>>C=CC_m1.O=COO_m1,0.009306634703713151,0.00013631296530118534,4.2235293763427535,abstraction
[O]CO[O]_m3>>O=O_m1.C=O_m1,0.009231878234880435,0.0020599104690196767,1.5,
[CH2]CC_m2.CCO[O]_m2>>C=CC_m1.CCOO_m1,0.009200287946342615,0.0007157887462142871,2.5536049848239344,abstraction
[CH2]O_m2.C=C[O]_m2>>C=O_m1.C=CO_m1,0.00916969616167409,0.0003851893529527036,3.169924391518818,abstraction
COO_m1.C#C[O]_m2>>CO[O]_m2.C=C=O_m1,0.009145318559564238,0.00017672633026236904,3.946395015176066,abstraction
O=COO_m1.[OH]_m2>>[O]OC=O_m2.O_m1,0.009131398728094342,0.0020374904605788588,1.5,abstraction
[O]_m3.C#C[O]_m2>>O=C=O_m1.[CH]_m2,0.009096615775844804,0.005517376367675498,0.5,
C[CH2]_m2.[O]_m3>>C=C_m1.[OH]_m2,0.00907266424516352,0.005502849029970251,0.5,abstraction
