reaction_id,press_dependence,class,rmg_value,Unnamed: 0
[CH2]C=CC_m2.[CH]=C_m2>>C=C=CC_m1.C=C_m1,,abstraction,1.3604133364211646e-11,3849.0
C=CC(C)C_m1.[H]_m2>>C=C[C](C)C_m2.[H][H]_m1,,abstraction,,
CC=C_m1.C[O]_m2>>[CH2]C=C_m2.CO_m1,,abstraction,4.812640647595161e-05,1364.0
O=C1OOC(O)[C]1O_m2.C=C[O]_m2>>O=C1OOC(O)C1=O_m1.C=CO_m1,,abstraction,3.7795347446912017e-07,2285.0
CCC(C(O[O])C)OO_m2>>CC(C(=O)CC)OO_m1.[OH]_m2,,,,
CCCC_m1.[CH2]CC=C_m2>>C[CH]CC_m2.C=CCC_m1,,abstraction,7.657518701539098e-08,2550.0
C[O]_m2.[CH2]CCC_m2>>C=O_m1.CCCC_m1,,abstraction,0.0006383625506246112,899.0
O=[C]O_m2.[O]_m3>>[O]C(=O)O_m2,falloff,,1.0735585835061004e-19,4774.0
CC(=O)C(=O)C[O]_m2.[CH2]O[O]_m3>>CC(=O)C(=O)C=O_m1.CO[O]_m2,,abstraction,2.555802756556672e-15,4543.0
O=C1C=CC(=O)C=C1_m1.[H]_m2>>[O]C1C=CC=C1_m2.[C]=O_m3,,,,
CCC(=C)C_m1>>C[C]=C_m2.C[CH2]_m2,,,,
C=[CH]_m2.C=O_m1>>[O]CC=C_m2,,addition,,
[OH]_m2.CCC=C_m1>>CCC(O)[CH2]_m2,,addition,,
C1CCO1_m1.[OH]_m2>>C=O_m1.C=[CH]_m2.O_m1,,,,
O=C=C[C](O)C=O_m2.[C]#C_m2>>O=C=CC(=O)C=O_m1.C#C_m1,,abstraction,2.1826976519226832e-08,2775.0
CCC_m1.[O]OC=O_m2>>C[CH]C_m2.OOC=O_m1,,abstraction,0.9164038849967252,
[O]OCCC=C_m2.C[CH]CC_m2>>[O]CCC=C_m2.CCC([O])C_m2,,,,
CC=C=C_m1>>C=[C]C=C_m2.[H]_m2,,,,
O=C=C(O)[CH]O_m2.[CH3]_m2>>O=C=C(O)C=O_m1.C_m1,,abstraction,1.1961054892681556e-08,2878.0
CCCC_m1.[O]OC(C)(C)C_m2>>CCC[CH2]_m2.OOC(C)(C)C_m1,,abstraction,,
CO_m1.[CH2]_m1>>[CH2]O_m2.[CH3]_m2,,abstraction,2.829351363361453e-05,1473.0
[O]OCCC(OO)CC_m2>>OOCCC(OO)C[CH2]_m2,,migration,,
CCC(C)C_m1.[OH]_m2>>C[CH]C(C)C_m2.O_m1,,abstraction,,
[CH2]C=C_m2.C#C[CH2]_m2>>C#CC_m1.C=C=C_m1,,,6.531165334898039e-09,2977.0
CC1CO1_m1.[CH3]_m2>>C=O_m1.C=[CH]_m2.C_m1,,,,
OOCCCC1CO1_m1>>[O]CCCC1CO1_m2.[OH]_m2,,,,
[CH2]C=CC=O_m2.C#C[CH]C_m2>>C=CC=C=O_m1.C=C=CC_m1,,abstraction,0.00014069493271316665,1176.0
C=C[C]=O_m2.C=O_m1>>[O]CCC=C=O_m2,,addition,5.704980151483022e-22,
[CH2]C#C_m2.C#C_m1>>[CH2]C=CC#C_m2,,,,
[CH2]CC=C_m2.O=C1[C]=CC1_m2>>C=CC=C_m1.O=C1C=CC1_m1,,abstraction,7.691000628007428e-12,3914.0
[CH]C=C_m3.[O]C(=O)O_m2>>C#C[CH2]_m2.O=C(O)O_m1,,abstraction,1.129429759903162e-13,4317.0
C[CH]CCCCC_m2>>CC[CH]CCCC_m2,,,,
[O]CC(C)C_m2.[OH]_m2>>O=CC(C)C_m1.O_m1,,abstraction,,
[CH2]CO_m2.CCO[O]_m2>>C=CO_m1.CCOO_m1,,abstraction,0.013016656735943785,
[O]C=O_m2.[CH2]C=C[CH2]_m3>>O=C=O_m1.[CH2]CC=C_m2,,abstraction,7.142688459010759e-08,2563.0
CCC(O[O])(CO)C_m2>>CCC(=O)C_m1.C=O_m1.[OH]_m2,,,,
[O]O_m2.C=CC(=O)O[O]_m2>>[O][O]_m3.C=CC(=O)OO_m1,,abstraction,1.6655325747533726e-05,
CCCC=CC_m1.[CH3]_m2>>CC[CH]C=CC_m2.C_m1,,abstraction,,
[CH2]CC(OO)(C)C_m2.[O][O]_m3>>[O]OCCC(OO)(C)C_m2,,addition,,
C_m1.[O]OCCO_m2>>[CH3]_m2.OCCOO_m1,,abstraction,0.001284919508810802,
OOCCC(OO)C[CH2]_m2>>OOCCC=O_m1.C=C_m1.[OH]_m2,,,,
OOC([CH]CC(OO)C)C_m2>>CC(OO)CC1OC1C_m1.[OH]_m2,,,,
C[O]_m2.[CH]=C_m2>>C=O_m1.C=C_m1,,abstraction,7.961180229468644e-05,1279.0
C=C1OOC([O])C1=O_m2.[CH2]C=CC_m2>>C=C1OOC(=O)C1=O_m1.CC=CC_m1,,abstraction,2.0425612577468952e-10,3506.0
CC(=O)OO[CH]O_m2.C#C[CH2]_m2>>CC(=O)OOC=O_m1.C=C=C_m1,,abstraction,1.2298335408491635e-18,4746.0
OC1C=C[CH]O1_m2.[O][O]_m3>>[O]OC1C=COC1O_m2,,addition,2.399892489798044e-14,4432.0
CCC(CC(OO)C[CH2])OO_m2>>CCC(OO)CC1CCO1_m1.[OH]_m2,,,,
[CH2]CC(C)C_m2.[O][O]_m3>>C=CC(C)C_m1.O[O]_m2,,abstraction,,
O1CC=CC1_m1.[OH]_m2>>[CH2]C=CC=O_m2.O_m1,,,,
CCC(=O)O_m1>>[C]=O_m3.[OH]_m2.C[CH2]_m2,,,,
CCC[CH]COO_m2>>CCCC1CO1_m1.[OH]_m2,,,,
C[CH]CC=O_m2.C=O_m1>>CC(C[O])CC=O_m2,,addition,,
CC1(C)OC1_m1.O[O]_m2>>O=CC([CH2])C_m2.OO_m1,,,,
[CH]=O_m2.C[CH2]_m2>>[C-]#[O+]_m1.CC_m1,,abstraction,6.223747420046486e-05,1327.0
C=[C]C_m2.[CH2][C]=O_m3>>C=C=C_m1.C=C[O]_m2,,abstraction,2.2568231060048305e-10,3492.0
C#C[C]=CC#C_m2.[H]_m2>>C#CC#CC#C_m1.[H][H]_m1,,abstraction,,
O[CH]CO_m2.C[C]=O_m2>>O=CCO_m1.CC=O_m1,,abstraction,1.2542811497877785e-06,
C=CC(C)C_m1.CO[O]_m2>>C=C[C](C)C_m2.COO_m1,,abstraction,,
[CH2]CC=C_m2.CC=O_m1>>C=CCCC([O])C_m2,,addition,,
CCC([CH2])C_m2.[O][O]_m3>>CCC(=C)C_m1.O[O]_m2,,abstraction,,
[CH3]_m2.CC(OO)CCC=O_m1>>OOC(CCC([O])C)C_m2,,addition,,
C[CH]C(C)C_m2.CO[O]_m2>>CC(C(C)C)[O]_m2.C[O]_m2,,,,
C=CC=C_m1.[OH]_m2>>[CH2]C=C_m2.C=O_m1,,,,
CC=O_m1.[CH2]_m3>>C=C[O]_m2.[CH3]_m2,,abstraction,1.3240849517130305e-05,
C=C[O]_m2.O=C=CC(=O)C=O_m1>>O=CCO[C]=CC(=O)C=O_m2,,addition,0.006062130253921784,567.0
CCCCC=O_m1.CO[O]_m2>>CC[CH]CC=O_m2.COO_m1,,abstraction,,
C[CH]C_m2.[CH2]CC_m2>>C=CC_m1.CCC_m1,,abstraction,1.8061116941412752e-05,
O=C1OOC(O)[C]1O_m2.[CH2]C#CC_m2>>O=C1OOC(O)C1=O_m1.C=C=CC_m1,,abstraction,4.095312313525016e-14,4399.0
OOCC(CO[O])(C)C_m2>>OOCC(COO)([CH2])C_m2,,migration,,
C=C(O)[CH]O_m2.[C]#C_m2>>C=C(O)C=O_m1.C#C_m1,,abstraction,3.446083785657792e-07,2299.0
[CH2]C[C]=O_m3.C[O]_m2>>C=C[C]=O_m2.CO_m1,,abstraction,5.5354397037748465e-08,
[CH]=C_m2.C=[C]C(=C)O[O]_m3>>C#C_m1.C=C=C(C)O[O]_m2,,abstraction,1.6732059235926858e-10,3535.0
C#CC_m1.O=[C]O_m2>>C#C[CH2]_m2.O=CO_m1,,abstraction,1.6752397972904558e-09,3194.0
CC(=C)C_m1.[OH]_m2>>CC(=O)C_m1.[CH3]_m2,,,,
[O]CC=CC=O_m2.[O]_m3>>O=CC=CC=O_m1.[OH]_m2,,abstraction,1.8091423570615967e-12,4070.0
C=CC[C]=O_m2.[CH]=C=C=C_m2>>C=CC=C=O_m1.C=C=C=C_m1,,abstraction,9.221731883211736e-15,4480.0
CC([O])C(=O)C=O_m2.C=[C]C_m2>>CC(=O)C(=O)C=O_m1.C=CC_m1,,abstraction,1.8855244896539162e-11,3814.0
C1C=CC=C1_m1.C=[CH]_m2>>c1ccccc1_m1.[CH3]_m2,,,,
C=[C]C_m2.[O]_m3>>C=C=C_m1.[OH]_m2,,abstraction,0.00013200603613453826,1184.0
CCC([CH2])C_m2.[O]OCCC(C)C_m2>>CCC(C[O])C_m2.[O]CCC(C)C_m2,,,,
[O]O_m2.[CH]=C=C=C_m2>>[O][O]_m3.C#CC=C_m1,,abstraction,2.294488883686916e-07,2361.0
C=O_m1.[CH2]_m1>>[CH]=O_m2.[CH3]_m2,,abstraction,0.016340941042757625,449.0
C=O_m1.[O]C1C(=O)OOC=1O_m2>>[CH]=O_m2.O=C1OOC(O)C1=O_m1,,abstraction,1.3958894712866969e-11,3848.0
CCC(C=C)[O]_m2.[OH]_m2>>CC[CH]C=C_m2.O[O]_m2,,,,
[O]OCCCC(OO)CC_m2.C[CH]CCCC_m2>>CCCCC([O])C_m2.[O]CCCC(OO)CC_m2,,,,
[CH2]C[CH2]_m3.[O]C(=O)O_m2>>[CH2]C=C_m2.O=C(O)O_m1,,abstraction,2.6327347104669154e-12,4026.0
CCC_m1.[OH]_m2>>CC[CH2]_m2.O_m1,,abstraction,3.5742415039177318,
CCC(O[O])CO_m2>>CCC=CO_m1.O[O]_m2,,,,
[CH2]C=C_m2.[O]C(=O)O_m2>>C=C=C_m1.O=C(O)O_m1,,abstraction,5.069499386475132e-14,4376.0
[CH3]_m2.CCCC(C=O)OO_m1>>CCCC(C([O])C)OO_m2,,addition,,
[O]OC(O)[C]=O_m3>>O=C1OOC1O_m1,,,0.04404986023139649,327.0
CC(C)C_m1.[O]OC(C)(C)C_m2>>CC([CH2])C_m2.OOC(C)(C)C_m1,,abstraction,,
C[C]=O_m2.CCO[O]_m2>>C=C=O_m1.CCOO_m1,,abstraction,0.00015645168809739,
CCCCCCO[O]_m2.CCCCCCO[O]_m2>>CCCCCC[O]_m2.CCCCCC[O]_m2.[O][O]_m3,,,,
OOCCCCC(O[O])CC_m2>>OOCC[CH]CC(OO)CC_m2,,,,
C[CH]CO_m2.[CH2]CO[O]_m3>>C=CCO_m1.CCO[O]_m2,,abstraction,3.871281190049589e-11,
[O]C=O_m2.C[O]_m2>>O=C=O_m1.CO_m1,,abstraction,1.2307371098345574e-10,3571.0
C=CCC_m1.[CH]=C_m2>>[CH2]C=CC_m2.C=C_m1,,abstraction,0.004900812106701533,594.0
[CH2]C#CC_m2.[O]C1C(=O)OOC=1O_m2>>C=C=C=C_m1.O=C1OOC(O)C1=O_m1,,abstraction,4.369527501735849e-09,3058.0
CC=O_m1.C=CC(=O)O[O]_m2>>C=C[O]_m2.C=CC(=O)OO_m1,,abstraction,2.50601544595593e-08,
C[CH]C(=C)C_m2.O[O]_m2>>CC(=C)C([O])C_m2.[OH]_m2,,,,
OOCC(O)([CH2])C_m2.[O][O]_m3>>OOCC(CO[O])(O)C_m2,,addition,,
OO_m1.[CH]=C_m2>>[O]O_m2.C=C_m1,,abstraction,0.0039012712183315213,629.0
CCC(O[O])CC_m2.CCO[O]_m2>>CCC(=O)CC_m1.CCO_m1.[O][O]_m3,,,,
O=C=C[C](O)C=O_m2.[CH]=CCC_m2>>O=C=CC(=O)C=O_m1.C=CCC_m1,,abstraction,5.711071718226798e-12,3943.0
CCCC(CCCOO)O[O]_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCC(CCCOO)[O]_m2,,,,
CCCCCC_m1>>CC[CH]CCC_m2.[H]_m2,,,,
CO_m1.CCCO[O]_m2>>[CH2]O_m2.CCCOO_m1,,abstraction,,
CCC[CH]CCC_m2.CO[O]_m2>>CCCC(CCC)[O]_m2.C[O]_m2,,,,
CC=CCO[O]_m2>>C=C=CC_m1.[O]O_m2,,,1.4445456295053967e-05,1605.0
C[CH]CC_m2.[CH2]C=C[CH2]_m3>>C=CCC_m1.[CH2]C=CC_m2,,abstraction,0.005295571571445418,584.0
CCCC(CCC)O[O]_m2>>CCCC(CC[CH2])OO_m2,,migration,,
CCCC=O_m1.[H]_m2>>CCC[C]=O_m2.[H][H]_m1,,abstraction,,
CCCC(CCO[O])OO_m2>>CCCC([CH]COO)OO_m2,,migration,,
[CH2]C#CO_m2.[CH2]CC=C_m2>>C=C=C=O_m1.C=CCC_m1,,abstraction,1.1638410598170305e-08,2881.0
C=C[O]_m2.O=C=CC(=O)C=O_m1>>[O]C(C=O)=CC(=O)CC=O_m2,,,8.500515094577615e-11,3625.0
CC=CCCC=CC_m1.[OH]_m2>>CC=C[CH]CC=CC_m2.O_m1,,,,
CCCCC=C_m1.[O]_m3>>CCC[CH]C=C_m2.[OH]_m2,,abstraction,,
O[O]_m2.OOCCCC=CC_m1>>OOCCCC(OO)[CH]C_m2,,addition,,
C=CO_m1.[O]C(=O)O_m2>>C=C[O]_m2.O=C(O)O_m1,,abstraction,2.935995307995552e-13,4232.0
C[C]=O_m2.C=C[CH]CO[O]_m3>>C=C=O_m1.C=CCCO[O]_m2,,abstraction,2.059486846221942e-12,4051.0
O=C=C[C](O)C=O_m2.CCCCO[O]_m2>>O=C=CC(=O)C=O_m1.CCCCOO_m1,,abstraction,1.0756680334309476e-12,4122.0
CCCCCCC_m1.[CH3]_m2>>CC[CH]CCCC_m2.C_m1,,,,
[C-]#[O+]_m1.[O]OC(O)[C]=O_m3>>[O]OC(O)([C]=O)C=O_m3,,,9.396822596488868e-09,2916.0
CCC[CH]C(CCOO)OO_m2>>CCCC1OC1CCOO_m1.[OH]_m2,,,,
[CH2]CO_m2.[O]OCCO_m2>>C=CO_m1.OCCOO_m1,,abstraction,0.0028638266352899967,
C#C[CH2]_m2.O=CCC=O_m1>>C#CCC([O])CC=O_m2,,addition,0.001407781831728751,785.0
[O]C1C(=O)OOC=1O_m2.O=[C]O_m2>>O=C1OOC(=O)C1=O_m1.O=CO_m1,,abstraction,4.383821158836712e-12,3975.0
[CH2]CC=C_m2.[CH2]O_m2>>C=CC=C_m1.CO_m1,,abstraction,9.829619321432256e-05,1242.0
CCC(OO)CC_m1>>CCC(CC)[O]_m2.[OH]_m2,,,,
C1=COCC1_m1.C[CH]CC_m2>>[CH]1C=CCO1_m2.CCCC_m1,,abstraction,1.1095141465581576e-13,4319.0
[CH]1C=CCO1_m2.[CH]=C=C=C_m2>>C1C=COC=1_m1.C#CC=C_m1,,abstraction,0.0004417826874257002,966.0
C=[C]C_m2.C#C[CH2]_m2>>C=C=C_m1.C=C=C_m1,,abstraction,7.194636271980292e-30,4903.0
CCCC=C_m1.C[O]_m2>>CC[CH]C=C_m2.CO_m1,,abstraction,,
C[CH]CC_m2.[CH]=O_m2>>CC=CC_m1.C=O_m1,,abstraction,2.4846934718428304e-07,2348.0
[O]C=O_m2.[CH2]C=C_m2>>O=C=O_m1.C=CC_m1,,abstraction,0.04946180498760327,317.0
[CH2]C=CC=O_m2.[CH2]C#CC_m2>>C=CC=C=O_m1.C=C=CC_m1,,abstraction,2.2474897575199785e-05,1514.0
CC(=O)C(O)=C[O]_m2.O=[C]O_m2>>CC(=O)C(=O)C=O_m1.O=CO_m1,,abstraction,2.6063004277220124e-08,2741.0
CCCC(C(OO)C[CH2])OO_m2>>CCCC1OCCC1OO_m1.[OH]_m2,,,,
[O]OC(C(OO)(C)C)C_m2>>OOC(C=C)(C)C_m1.O[O]_m2,,,,
O=C=C[C](O)C=O_m2.[CH2]C=CC_m2>>O=C=CC(=O)C=O_m1.CC=CC_m1,,abstraction,1.0362593303727608e-07,2487.0
C=CCC_m1.[CH2]C=C_m2>>[CH]=CCC_m2.C=CC_m1,,abstraction,3.7258419122048185e-10,3425.0
C=C=C(C=O)OO_m1.[CH2]CC=C_m2>>C=C=C(C=O)O[O]_m2.C=CCC_m1,,abstraction,5.220283558482987e-27,4863.0
[CH2]_m3.[CH2]_m3>>[H][H]_m1.[C]=C_m1,,,2.034540200450389e-05,1531.0
CC1COC1COO_m1>>C=O_m1.O=CC([CH2])C_m2.[OH]_m2,,,,
C[CH]CCCCC_m2.CCCCC(O[O])CC_m2>>CCCCCC([O])C_m2.CCCCC(CC)[O]_m2,,,,
O=C=C[C](O)C=O_m2.[CH]C=O_m3>>O=C=CC(=O)C=O_m1.C=C[O]_m2,,abstraction,1.0755870853046684e-07,2482.0
[O]_m3.C=CCC[O]_m2>>C=CCCO[O]_m2,,,4.1512386610830215e-05,1400.0
CCO_m1>>C=C_m1.O_m1,,,,
O=C[CH]C=CO_m2.C=C[CH]CO[O]_m3>>O=CC=CC=O_m1.CC=CCO[O]_m2,,abstraction,4.7291847746698897e-07,2249.0
CC(OO)C[CH]CC_m2>>CC=O_m1.CCC=C_m1.[OH]_m2,,,,
[O]CCO_m2.[CH2]CO[O]_m3>>O=CCO_m1.CCO[O]_m2,,abstraction,1.3465375104180435e-14,
CCC=CC=O_m1.CO[O]_m2>>CCC=C[C]=O_m2.COO_m1,,abstraction,,
[CH2]C(O[O])C(=O)OO_m3>>C=CC(=O)OO_m1.O=O_m1,,,2.990635183627344e-09,
C[CH]C_m2.O=C1[C]=CC1_m2>>C=CC_m1.O=C1C=CC1_m1,,abstraction,1.1732074487617127e-10,3576.0
C[CH]CO_m2.[O]C([O])=O_m3>>C=CCO_m1.[O]C(=O)O_m2,,abstraction,8.484324680840692e-11,
[O]O_m2.C=C[CH]O_m2>>[O][O]_m3.CC=CO_m1,,abstraction,0.004056531166498867,
OOCCCCCO[O]_m2>>OOCCCC=C_m1.O[O]_m2,,,,
C[CH2]_m2.C=C[O]_m2>>C=C_m1.C=CO_m1,,abstraction,4.613952415741598e-05,1378.0
C[CH]C_m2.[CH2][O]_m3>>C=CC_m1.C[O]_m2,,abstraction,2.409123657364076e-07,
C[CH]CC_m2.[O]OC(O)([C]=O)C=O_m3>>CC=CC_m1.[O]OC(O)(C=O)C=O_m2,,abstraction,1.4896084554906854e-13,4295.0
CO_m1.C=[C]C_m2>>C[O]_m2.C=CC_m1,,abstraction,8.312756636913073e-06,1707.0
[O]C=C(C=C=O)OCC=O_m2>>[O]C(CC=O)C(=O)C=C=O_m2,,,6.788796276405824e-05,1313.0
[O]CC=CC[O]_m3.[CH3]_m2>>[O]CC=CC=O_m2.C_m1,,abstraction,9.451850310231155e-07,2119.0
[CH2]C[CH2]_m3.[CH3]_m2>>[CH2]C=C_m2.C_m1,,abstraction,1.6579263819419912,59.0
C_m1.[O]OCCC=C_m2>>[CH3]_m2.OOCCC=C_m1,,abstraction,,
[CH]=C_m2.[CH2]_m3>>C#C_m1.[CH3]_m2,,abstraction,0.010226661728786371,502.0
CCCC(=O)C_m1.[OH]_m2>>C[CH]CC(=O)C_m2.O_m1,,abstraction,,
C=C1OC1C_m1>>CC1CC1=O_m1,,,8.015112922003123e-27,
CCC1OCC1OO_m1>>CCC=O_m1.[CH2]C=O_m2.[OH]_m2,,,,
O=C1OOC(O)[C]1O_m2.[OH]_m2>>O=C1OOC(O)C1=O_m1.O_m1,,abstraction,9.205325175726341e-07,2124.0
C[CH]CC_m2.C=C[O]_m2>>C=CCC_m1.C=CO_m1,,abstraction,5.062091391769608e-28,4875.0
CC[CH2]_m2.C=CC=O_m1>>CCCC(C=C)[O]_m2,,addition,,
C=O_m1.[O]C=O_m2>>[CH]=O_m2.OC=O_m1,,abstraction,1.1184131821273047e-05,1646.0
O=C=C(O)[CH]O_m2.[CH2][C]=O_m3>>O=C=C(O)C=O_m1.C=C[O]_m2,,abstraction,1.7893581907078819e-06,2010.0
[CH2]CC=C_m2.[CH]C=C_m3>>C=CC=C_m1.[CH2]C=C_m2,,abstraction,2.2478519425704763e-06,1970.0
CC=CC_m1.O[O]_m2>>CC1OC1C_m1.[OH]_m2,,,,
OOCCC[CH]C(OO)CC_m2>>CCC=CCCCOO_m1.O[O]_m2,,,,
C=C(O)[CH]O_m2.C#C[CH2]_m2>>C=C(O)C=O_m1.C=C=C_m1,,abstraction,4.1583100803414944e-10,3411.0
C[CH]CC_m2.C=O_m1>>CCC(C[O])C_m2,,addition,,
CCC(C)C_m1>>C[CH]CC_m2.[CH3]_m2,,,,
CC_m1.CCCCO[O]_m2>>C[CH2]_m2.CCCCOO_m1,,abstraction,4.1372944898702933e-07,2269.0
[CH2]C=C_m2.[O][O]_m3>>[CH]C=C_m3.[O]O_m2,,abstraction,4.6499885641343833e-14,4382.0
OOC(CCC(O[O])C)C_m2.[CH3]_m2>>C[O]_m2.OOC(CCC([O])C)C_m2,,,,
OOC[C](C(OO)C)C_m2>>CC(C(=C)C)OO_m1.O[O]_m2,,,,
[O]OC(C)C_m2.C[CH]C_m2>>CC([O])C_m2.CC([O])C_m2,,,,
[CH2]C([O])=C=O_m3>>C=C1OC1=O_m1,,,7.0851663842449e-26,4852.0
C[CH2]_m2.[O]C=O_m2>>C=C_m1.O=CO_m1,,abstraction,2.268902234155283e-09,3156.0
C=CC=O_m1.[O]OC=O_m2>>C=C[C]=O_m2.O=COO_m1,,abstraction,0.0064268453058465725,
[CH2]C(=C)O_m2.[O][O]_m3>>C=C(O)CO[O]_m2,,addition,0.7199375121805349,91.0
OOC1(C)COCC1_m1>>[CH2]COCC(=O)C_m2.[OH]_m2,,,,
CC([CH2])C_m2.C=O_m1>>[O]CCC(C)C_m2,,addition,,
[O]CCO_m2.[CH]=O_m2>>O=CCO_m1.C=O_m1,,abstraction,6.280455549897483e-08,
C1CCCO1_m1.[O]_m3>>C=O_m1.[CH2]C=C_m2.[OH]_m2,,,,
[CH2]CC=C_m2.C=C_m1>>[CH2]CCCC=C_m2,,addition,,
[O]C=O_m2.C=[C]C_m2>>O=C=O_m1.C=CC_m1,,abstraction,0.9134237223102912,79.0
[CH2]CO_m2.O=C1[C]=CC1_m2>>C=CO_m1.O=C1C=CC1_m1,,abstraction,4.418913989072589e-11,3714.0
CCCC(CCO[O])OO_m2>>C[CH]CC(CCOO)OO_m2,,migration,,
C=[C]C_m2.[O]OC(O)([C]=O)C=O_m3>>C=C=C_m1.[O]OC(O)(C=O)C=O_m2,,abstraction,1.9505704050621397e-13,4266.0
C=CO_m1.C[CH]C_m2>>C=C[O]_m2.CCC_m1,,abstraction,0.0042413849148886466,
O=C=C[C](O)C=O_m2.[CH]=C(O)C=O_m2>>O=C=CC(=O)C=O_m1.C=C(O)C=O_m1,,abstraction,1.132951912277124e-15,4574.0
CC=C_m1.[OH]_m2>>OCC=C_m1.[H]_m2,,,,
[CH]_m2.[CH3]_m2>>[CH]C_m1,,,0.0004999817743118007,948.0
C=CC[C]=O_m2.[H]_m2>>C=CC=C=O_m1.[H][H]_m1,,abstraction,1.2212169342190852e-08,2873.0
[O]CCC=O_m2.[H]_m2>>O=CCC=O_m1.[H][H]_m1,,abstraction,1.35789361287915e-12,4099.0
CCCCC(OO)C[CH2]_m2.[O][O]_m3>>CCCCC(CCO[O])OO_m2,,,,
CCC[CH]C=O_m2.[O][O]_m3>>CCCC(C=O)O[O]_m2,,addition,,
[O]CCO_m2.[O]C=C=O_m2>>O=CCO_m1.O=CC=O_m1,,abstraction,6.167380843524398e-11,
CCC(=O)C_m1.C[O]_m2>>CCC(=O)[CH2]_m2.CO_m1,,abstraction,,
[O]OC(O)(C=O)C=O_m2.[O][O]_m3>>[O]OC(O)([C]=O)C=O_m3.[O]O_m2,,abstraction,4.0039722274346865e-15,4517.0
COO_m1.[CH]_m2>>CO[O]_m2.[CH2]_m1,,abstraction,1.480913393297434e-05,
[O]CCO_m2.[O]C=CO_m2>>O=CCO_m1.O=CCO_m1,,abstraction,2.428160017796441e-11,
OC1COC1C_m1.[CH3]_m2>>[CH]=O_m2.CC=CO_m1.C_m1,,,,
CC(C=C)OO_m1>>CC(=O)C=C_m1.O_m1,,,,
C=CCC_m1.C=C[O]_m2>>[CH2]C=CC_m2.C=CO_m1,,abstraction,0.00051447103360982,940.0
CCCC=CCC_m1.[OH]_m2>>CC[CH]C=CCC_m2.O_m1,,abstraction,,
C[CH]CC(CCOO)OO_m2>>CC1CC(O1)CCOO_m1.[OH]_m2,,,,
O=CCO_m1.[CH3]_m2>>[O]C=CO_m2.C_m1,,abstraction,0.376255553606602,
OOC[CH]C(C)C_m2>>CC(C1OC1)C_m1.[OH]_m2,,,,
CCC(OO)CC=O_m1>>CCC(CC=O)[O]_m2.[OH]_m2,,,,
[CH2]C#CO_m2.[O]O_m2>>C=C=C=O_m1.OO_m1,,abstraction,0.0006038049533436642,905.0
CC1OC1C_m1.[OH]_m2>>C=O_m1.[CH2]C=C_m2.O_m1,,,,
[CH2]C#CO_m2.C=C[O]_m2>>C=C=C=O_m1.C=CO_m1,,abstraction,1.1601075644841606e-11,3872.0
OOCCCC(OO)[CH]C_m2>>OOCCCC1OC1C_m1.[OH]_m2,,,,
C[C]=O_m2.[O]C=C=O_m2>>C=C=O_m1.O=CC=O_m1,,abstraction,6.756102607516396e-05,
[O]OC(C)C_m2.CCC[CH2]_m2>>CC([O])C_m2.CCCC[O]_m2,,,,
O=C1OOC(O)[C]1O_m2.[CH2]C=CC_m2>>O=C1OOC(O)C1=O_m1.CC=CC_m1,,abstraction,6.027793483803236e-15,4496.0
C=C=[C]_m1.[O][O]_m3>>O=C=O_m1.C#C_m1,,,,
[C-]#[O+]_m1.C=CCO[O]_m2>>C=CC(C=O)O[O]_m2,,,8.544084335086789e-07,2134.0
[CH]1C=CCO1_m2.[CH]C=O_m3>>C1C=COC=1_m1.C=C[O]_m2,,abstraction,1.9386185249557207e-07,2387.0
[OH]_m2.CC=C_m1>>C[CH]CO_m2,,addition,0.4353879440032456,
CC(O[O])CCCC_m2.CC(O[O])CCCC_m2>>CCCCC([O])C_m2.CCCCC([O])C_m2.[O][O]_m3,,,,
[CH]=CCC(C=C)C_m2.C=O_m1>>CC(C=C)CC=CC[O]_m2,,addition,,
[O]CO[O]_m3.C[O]_m2>>[O]OC=O_m2.CO_m1,,abstraction,5.731929810186386e-09,
CCCC(CCCO[O])OO_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCC(CCC[O])OO_m2,,,,
OOC(C(O)[CH2])C_m2>>[OH]_m2.CC=O_m1.OC=C_m1,,,,
C[CH]CCOO_m2.[H]_m2>>CCCCOO_m1,,,7.132860974815547e-18,4718.0
CCC1OC1C_m1.[OH]_m2>>CC(=O)C=C_m1.[CH3]_m2.O_m1,,,,
CCCCC=CC_m1.[O]_m3>>[CH2]CCCC=CC_m2.[OH]_m2,,abstraction,,
[O]_m3.O=C=O_m1>>[O]C([O])=O_m3,,addition,2.3369528914204048e-08,
CCCCOO_m1.O=[C]O_m2>>CCCCO[O]_m2.O=CO_m1,,abstraction,3.9756906241312104e-14,4400.0
C=C(O)C(O)=C[O]_m2>>[CH2]C(=O)C(O)=CO_m2,,migration,0.002955827338029654,669.0
CCCCC(CCOO)O[O]_m2>>CCCCC(CC=O)OO_m1.[OH]_m2,,,,
[O]OCCC(COO)C_m2>>CC(C=C)COO_m1.O[O]_m2,,,,
C#CC=CC#C_m1.[H]_m2>>C#C[C]=CC#C_m2.[H][H]_m1,,abstraction,,
[H]_m2.O=C1C=CC(=O)C=C1_m1>>[O]C1C=CC(=O)C=C1_m2,,addition,,
CCC(C)C_m1.[O]OC=O_m2>>CCC([CH2])C_m2.OOC=O_m1,,abstraction,,
