,reaction_id,rmg_value,class
3015,[CH2]C[CH2]_m3.C#C[CH2]_m2>>[CH2]C=C_m2.C#CC_m1,5.481354275448e-09,abstraction
3016,[O][O]_m3.C#CC=C_m1>>C=C[C]=CO[O]_m3,5.4745912143675935e-09,
3017,O=C[CH]C=CO_m2.[CH2][C]=O_m3>>O=CC=CC=O_m1.C=C[O]_m2,5.458255336717004e-09,abstraction
3018,[CH2]CC=C_m2>>[CH2]C=CC_m2,5.427539055798793e-09,migration
3019,O=C=C[C](O)C=O_m2.[CH]=C_m2>>O=C=CC(O)=C=O_m1.C=C_m1,5.40161967673793e-09,abstraction
3020,[CH2]C=C=O_m2.[CH]C=C_m3>>C=C=C=O_m1.[CH2]C=C_m2,5.399242720148918e-09,abstraction
3021,O=C1OOC(O)[C]1O_m2.[CH3]_m2>>O=C1OOC(O)C1=O_m1.C_m1,5.385597810836693e-09,abstraction
3022,C[O]_m2.[CH]=C=C=C_m2>>C=O_m1.C#CC=C_m1,5.372299605057359e-09,abstraction
3023,C#C_m1.[CH2]_m1>>C#CC_m1,5.36520965166514e-09,
3024,C#CC_m1.[CH2]C=CC_m2>>C#C[CH2]_m2.CC=CC_m1,5.3443083131080015e-09,abstraction
3025,[H]_m2.C=C=O_m1>>C[C]=O_m2,5.312024159786896e-09,addition
3026,C=C[O]_m2.[CH]=C(O)C=O_m2>>C=C=O_m1.C=C(O)C=O_m1,5.3058238975725655e-09,abstraction
3027,C#C[CH]C_m2.[CH]=C=C=C_m2>>C#CC=C_m1.C#CC=C_m1,5.2638634117952865e-09,abstraction
3028,[CH]=C_m2.[O][O]_m3>>C=CO[O]_m2,5.243890377477129e-09,addition
3029,O=C=CC(=O)[CH]O_m2.C[CH2]_m2>>O=C=CC(=O)C=O_m1.CC_m1,5.2224409198734265e-09,abstraction
3030,[CH2]CC_m2.O=C1[C]=CC1_m2>>C=CC_m1.O=C1C=CC1_m1,5.182339600864834e-09,abstraction
3031,C=[C]C_m2.C[CH]CC_m2>>C=C=C_m1.CCCC_m1,5.171879906234975e-09,abstraction
3032,[CH2]C=CC=O_m2.C#C[O]_m2>>C=CC=C=O_m1.C=C=O_m1,5.140047792079963e-09,abstraction
3033,O=C[CH]C=CO_m2.[CH]C=C_m3>>O=CC=CC=O_m1.[CH2]C=C_m2,4.973794184394513e-09,abstraction
3034,[CH2]C=CC_m2.[CH]1C=CCO1_m2>>C=C=CC_m1.C1=COCC1_m1,4.938494533333297e-09,abstraction
3035,[CH]1C=CCO1_m2.[CH2]C[CH2]_m3>>C1C=COC=1_m1.[CH2]CC_m2,4.938280343741067e-09,abstraction
3036,O=C[C](O)C=O_m2.[CH]=O_m2>>O=CC(=O)C=O_m1.C=O_m1,4.928356920913624e-09,abstraction
3037,O=C=C[C](O)C=O_m2.[CH]=O_m2>>O=C=CC(=O)C=O_m1.C=O_m1,4.9276093668821615e-09,abstraction
3038,C#CC_m1.[O]C1C(=O)OOC=1O_m2>>C#C[CH2]_m2.O=C1OOC(O)C1=O_m1,4.876779266163361e-09,abstraction
3039,[CH2]C#CO_m2.[CH2]CCC_m2>>C=C=C=O_m1.CCCC_m1,4.871934510416386e-09,abstraction
3040,[H]_m2.[O]C1C(=O)OOC=1O_m2>>O=C1OOC(O)C1=O_m1,4.866937502092067e-09,
3041,[CH2][C]=O_m3.[CH]=C_m2>>C#C[O]_m2.C=C_m1,4.8585508462067935e-09,abstraction
3042,[CH]=C_m2.[O]C1C(=O)OOC=1O_m2>>C#C_m1.O=C1OOC(O)C1=O_m1,4.839355496588995e-09,abstraction
3043,C=CC_m1.C#C[CH]C_m2>>[CH2]C=C_m2.C=C=CC_m1,4.809706633690702e-09,abstraction
3044,[O]CC=CC[O]_m3.C#C[CH2]_m2>>[O]CC=CC=O_m2.C#CC_m1,4.786312760115879e-09,abstraction
3045,[CH2]CC=C_m2.[CH]=C=C=C_m2>>C=CC=C_m1.C=C=C=C_m1,4.721982512099391e-09,abstraction
3046,O=C[CH]C=CO_m2.[CH3]_m2>>O=CC=CC=O_m1.C_m1,4.68877520032708e-09,abstraction
3047,O=[C]O_m2.O=[C]CC=O_m2>>O=C=O_m1.O=CCC=O_m1,4.6801974943033035e-09,abstraction
3048,O=CC=CC=O_m1.[CH2]CCCOO_m2>>O=[C]C=CC=O_m2.CCCCOO_m1,4.666484398478642e-09,abstraction
3049,O=C=C[C](O)C=O_m2.O=[C]CC=O_m2>>O=C=CC(=O)C=O_m1.O=CCC=O_m1,4.6567501468360934e-09,abstraction
3050,[CH2]CC=C_m2.[O][O]_m3>>C=CC=C_m1.[O]O_m2,4.639721867775046e-09,abstraction
3051,[CH2]CCC_m2.CO[O]_m2>>C=CCC_m1.COO_m1,4.562428229746521e-09,abstraction
3052,[CH2]CCC_m2.C=[C]C_m2>>C=CCC_m1.C=CC_m1,4.5027593660058754e-09,abstraction
3053,[O]C1OC(O)C=1O_m2.[CH]C=O_m3>>O=C1OC(O)C1=O_m1.C=C[O]_m2,4.449922638513467e-09,abstraction
3054,[O]C1OOC(O)C1=O_m2.[CH2]CCC_m2>>O=C1OOC(O)C1=O_m1.CCCC_m1,4.440652095524363e-09,abstraction
3055,CC(=O)OO[CH]O_m2.[CH]=C=C=C_m2>>CC(=O)OOC=O_m1.C#CC=C_m1,4.429280231615042e-09,abstraction
3056,[O]CCC=O_m2.[CH2]C=CC_m2>>O=CCC=O_m1.C=CCC_m1,4.417011945824771e-09,abstraction
3057,O=CC=CC=O_m1.C#C[CH2]_m2>>O=[C]C=CC=O_m2.C=C=C_m1,4.3781784586788975e-09,abstraction
3058,[CH2]C#CC_m2.[O]C1C(=O)OOC=1O_m2>>C=C=C=C_m1.O=C1OOC(O)C1=O_m1,4.369527501735849e-09,abstraction
3059,C#C[CH]C_m2.[CH2]CCC_m2>>C#CC=C_m1.CCCC_m1,4.299701566545319e-09,abstraction
3060,C=C[O]_m2.[O]C(=O)O_m2>>C=C=O_m1.O=C(O)O_m1,4.289515660423619e-09,abstraction
3061,C=CC_m1.[CH2]C(=O)C=O_m2>>[CH2]C=C_m2.C=C(O)C=O_m1,4.241491623978992e-09,abstraction
3062,[O]O_m2.[CH]=C=C=C_m2>>[O][O]_m3.C=C=C=C_m1,4.221754357498407e-09,abstraction
3063,O=C[C](O)C=O_m2.C#C[CH2]_m2>>O=C=C(O)C=O_m1.C=C=C_m1,4.1926263944968144e-09,abstraction
3064,C#CC=C_m1.[CH]1C=CCO1_m2>>[CH]=C=C=C_m2.C1=COCC1_m1,4.09091915425198e-09,abstraction
3065,O=C1OOC(O)[C]1O_m2.[CH]=O_m2>>O=C1OOC(O)C1=O_m1.C=O_m1,4.066323769173409e-09,abstraction
3066,[CH2]CCC_m2.C[CH]CCOO_m2>>C=CCC_m1.CCCCOO_m1,4.0641799937127775e-09,abstraction
3067,[CH2]C=CC=O_m2.C[O]_m2>>C=CC=C=O_m1.CO_m1,4.001575299394471e-09,abstraction
3068,[O]CC(=O)C=O_m2.[CH2]C(=O)C=O_m2>>O=CC(=O)C=O_m1.C=C(O)C=O_m1,3.9892122054431206e-09,abstraction
3069,[CH2]C=CC_m2.[CH2]_m1>>[CH2]C=CCC_m2,3.98826686895062e-09,
3070,C[O]_m2.[CH]=C=C=C_m2>>C=O_m1.C=C=C=C_m1,3.9637225346630706e-09,abstraction
3071,C=[C]C_m2.[O]C1C(=O)OOC=1O_m2>>C#CC_m1.O=C1OOC(O)C1=O_m1,3.961139266257561e-09,abstraction
3072,C=CC[C]=O_m2.[CH]=C(O)C=O_m2>>C=CC=C=O_m1.C=C(O)C=O_m1,3.92489251727849e-09,abstraction
3073,CC(=O)C(=O)C[O]_m2.O=[C]CC=O_m2>>CC(=O)C(=O)C=O_m1.O=CCC=O_m1,3.8872505257143966e-09,abstraction
3074,O=C=C[C](O)C=O_m2.[O][O]_m3>>O=C=CC(O)=C=O_m1.[O]O_m2,3.8665388458611615e-09,abstraction
3075,[CH]=O_m2.C=C[O]_m2>>[C-]#[O+]_m1.C=CO_m1,3.774572217230446e-09,abstraction
3076,CC(=O)C([O])=CO_m2.[O]O_m2>>CC(=O)C(=O)C=O_m1.OO_m1,3.758536681676209e-09,abstraction
3077,CC(=O)C(O)=C[O]_m2.[CH2]CCC_m2>>CC(=O)C(=O)C=O_m1.CCCC_m1,3.732685240254712e-09,abstraction
3078,[CH2]C=CC_m2.[CH2]O_m2>>C=CC=C_m1.CO_m1,3.701506117718645e-09,abstraction
3079,O=[C]O_m2.[CH2]C([O])=C=O_m3>>O=C=O_m1.[CH2]C(=O)C=O_m2,3.683485162372622e-09,abstraction
3080,C=CO_m1.[O]C1C(=O)OOC=1O_m2>>C=C[O]_m2.O=C1OOC(O)C1=O_m1,3.669222911855735e-09,abstraction
3081,C=C=CC_m1.[CH]=C_m2>>C#C[CH]C_m2.C=C_m1,3.637261010247477e-09,abstraction
3082,O=C([CH]O)C(=O)OO_m2.C[C]=O_m2>>O=CC(=O)C(=O)OO_m1.CC=O_m1,3.6316910084071017e-09,abstraction
3083,[CH]=C[CH]C_m3.[O][O]_m3>>C#C[CH]C_m2.[O]O_m2,3.607134108019657e-09,abstraction
3084,[CH2]C=CC_m2.[CH]C=O_m3>>C=C=CC_m1.C=C[O]_m2,3.516848818054074e-09,abstraction
3085,[CH2]CO_m2.[CH]=C[CH]C_m3>>C=CO_m1.[CH2]C=CC_m2,3.513328129797232e-09,abstraction
3086,O=[C]O_m2.[O]C1C(=O)OOC=1O_m2>>O=C=O_m1.O=C1OOC(O)C1=O_m1,3.4823514508366987e-09,abstraction
3087,[H]_m2.O=[C]C[C]=O_m3>>O=[C]CC=O_m2,3.4571735090512984e-09,
3088,COO_m1.C=[C]C_m2>>CO[O]_m2.C=CC_m1,3.4366127992053733e-09,abstraction
3089,C[CH2]_m2.[CH]=C=C=C_m2>>C=C_m1.C=C=C=C_m1,3.408831548933333e-09,abstraction
3090,C#C[CH]C_m2.[CH2]C=C_m2>>C#CC=C_m1.C=CC_m1,3.3974006819393e-09,abstraction
3091,COO_m1.[CH2]O_m2>>CO[O]_m2.CO_m1,3.371004076098792e-09,abstraction
3092,O=C[CH]C=CO_m2.C[CH]CC_m2>>O=CC=CC=O_m1.CCCC_m1,3.3385596993954232e-09,abstraction
3093,C=CC[C]=O_m2.[CH2]O_m2>>C=CC=C=O_m1.CO_m1,3.308474076474349e-09,abstraction
3094,O=C1OOC(O)[C]1O_m2.[CH2]C=CC_m2>>O=C1OOC(O)C1=O_m1.C=CCC_m1,3.2758807116350082e-09,abstraction
3095,[O]C1OOC(=O)C=1O_m2.[CH2]CC=C_m2>>O=C1OOC(=O)C1=O_m1.C=CCC_m1,3.223061638283699e-09,abstraction
3096,C=[C]C(=O)C=O_m2.C#C[CH2]_m2>>C#CC(=O)C=O_m1.C=C=C_m1,3.2195659144480604e-09,abstraction
3097,C[CH]CC_m2.[CH]=C(O)C=O_m2>>CC=CC_m1.C=C(O)C=O_m1,3.169371843767239e-09,abstraction
3098,[CH]C=C_m3.[CH3]_m2>>[CH]=CCC_m2,3.1688453300884893e-09,
3099,[O]C1OC(O)C=1O_m2.[CH3]_m2>>O=C1OC(O)C1=O_m1.C_m1,3.1665219117231466e-09,abstraction
3100,C[C]=O_m2.O=C=CO_m1>>CC(=O)C([O])=CO_m2,3.139254955004884e-09,addition
3101,[H]_m2.[O]OC(C=O)C=C=O_m2>>[O]C=CC(C=O)O[O]_m3,3.138308263439979e-09,addition
3102,CC=CC_m1.[CH2]_m3>>[CH2]C=CC_m2.[CH3]_m2,3.1143329203752907e-09,abstraction
3103,O=C([CH]O)C(=O)OO_m2>>[OH]_m2.O=C1OC(O)C1=O_m1,3.1005231533181884e-09,
3104,[CH2]C=C_m2.C[CH]CCOO_m2>>C=C=C_m1.CCCCOO_m1,3.0895461031254572e-09,abstraction
3105,[CH2]CC=C_m2.C=C[CH]CO[O]_m3>>C=CC=C_m1.CC=CCO[O]_m2,3.0381806066561873e-09,abstraction
3106,[CH]1CCOOC1_m2.[O]C1C(=O)OOC=1O_m2>>C1=CCOOC1_m1.O=C1OOC(O)C1=O_m1,2.976158566374049e-09,abstraction
3107,O=C=C[C](O)C=O_m2.[CH3]_m2>>O=C=CC(O)=C=O_m1.C_m1,2.932874787633121e-09,abstraction
3108,O=C([CH]O)C(=O)OO_m2.[OH]_m2>>O=CC(=O)C(=O)OO_m1.O_m1,2.932188771894823e-09,abstraction
3109,[CH]=C_m2.[CH2]C=C[CH2]_m3>>C#C_m1.[CH2]C=CC_m2,2.931244990617489e-09,abstraction
3110,O=C[CH]C=CO_m2.O=[C]CC=O_m2>>O=CC=CC=O_m1.O=CCC=O_m1,2.926438746192661e-09,abstraction
3111,[O]C1OOC(=O)C=1O_m2.C[CH]CC_m2>>O=C1OOC(=O)C1=O_m1.CCCC_m1,2.9182049436194154e-09,abstraction
3112,C[CH]CC_m2.C#C[CH]C_m2>>CC=CC_m1.C=C=CC_m1,2.9168947529461598e-09,abstraction
3113,O=C[CH]C=CO_m2.[CH2][C]=O_m3>>O=CC=CC=O_m1.C[C]=O_m2,2.9103435466112325e-09,abstraction
3114,CC([O])C(=O)C=O_m2.[CH]=C=C=C_m2>>CC(=O)C(=O)C=O_m1.C#CC=C_m1,2.872136997819353e-09,abstraction
3115,[CH2]_m1.CC=CCO[O]_m2>>CCC=CCO[O]_m2,2.8714239116152553e-09,
3116,C=C(O)[CH]O_m2.[CH]C=C_m3>>C=C(O)C=O_m1.[CH2]C=C_m2,2.853349190123268e-09,abstraction
3117,CC(=O)C([O])=CO_m2.[CH2]CCCOO_m2>>CC(=O)C(=O)C=O_m1.CCCCOO_m1,2.8437744395807372e-09,abstraction
3118,[CH2]C#CO_m2.[CH2]_m3>>C=C=C=O_m1.[CH3]_m2,2.8361381887120245e-09,abstraction
3119,COO_m1.[CH]=C=C=C_m2>>CO[O]_m2.C#CC=C_m1,2.821417034614449e-09,abstraction
3120,O=C[C](O)C=O_m2.[CH]=CCC_m2>>O=C=C(O)C=O_m1.C=CCC_m1,2.811755282020073e-09,abstraction
3121,C[CH]CC_m2.[CH]=CCC_m2>>CC=CC_m1.C=CCC_m1,2.775887728341255e-09,abstraction
3122,[O]CC(=O)C=O_m2.C[O]_m2>>O=CC(=O)C=O_m1.CO_m1,2.774502586673913e-09,abstraction
3123,[O]C1C(=O)OOC=1O_m2.O=[C]C=CC=O_m2>>O=C1OOC(=O)C1=O_m1.O=CC=CC=O_m1,2.767961369961524e-09,abstraction
3124,[O]O_m2.C=[C]C(=C)O[O]_m3>>[O][O]_m3.C=C=C(C)O[O]_m2,2.760412549350807e-09,abstraction
3125,[C-]#[O+]_m1.COC=CC=C[O]_m2>>O=C[CH]C=COCC=O_m2,2.739768374655951e-09,
3126,[O]CC=CC=O_m2.[O]C1C(=O)OOC=1O_m2>>O=CC=CC=O_m1.O=C1OOC(O)C1=O_m1,2.735521010311332e-09,abstraction
3127,[O]C1OOC(=O)C=1O_m2.C=C[O]_m2>>O=C1OOC(=O)C1=O_m1.CC=O_m1,2.7291439476646234e-09,abstraction
3128,C=C1OOC([O])C1=O_m2.C[O]_m2>>C=C1OOC(=O)C1=O_m1.CO_m1,2.7272437774414275e-09,abstraction
3129,CC(=O)OO[CH]O_m2.[CH2]CCCOO_m2>>CC(=O)OOC=O_m1.CCCCOO_m1,2.7163752505071012e-09,abstraction
3130,C=C[O]_m2.O=[C]CC=O_m2>>C=C=O_m1.O=CCC=O_m1,2.710761444203866e-09,abstraction
3131,C=C[CH]CO[O]_m3>>C1=CCOOC1_m1,2.698941017262399e-09,
3132,[CH3]_m2.[O][O]_m3>>CO[O]_m2,2.658482781521952e-09,addition
3133,[CH2]CC=C_m2.[C]#C_m2>>C=CC=C_m1.C#C_m1,2.648589702912651e-09,abstraction
3134,O=[C]O_m2.[CH]=CCC_m2>>O=C=O_m1.C=CCC_m1,2.646907973201437e-09,abstraction
3135,O=C=C[C](O)C=O_m2.C[CH2]_m2>>O=C=CC(O)=C=O_m1.CC_m1,2.636717599236353e-09,abstraction
3136,O=[C]O_m2.[O]OC(O)([C]=O)C=O_m3>>O=C=O_m1.[O]OC(O)(C=O)C=O_m2,2.6287454423845925e-09,abstraction
3137,C=C=CC_m1.[CH2]CC=C_m2>>C#C[CH]C_m2.C=CCC_m1,2.613042650454421e-09,abstraction
3138,O=C=C[C](O)C=O_m2.C[CH]CC_m2>>O=C=CC(O)=C=O_m1.CCCC_m1,2.574209076356075e-09,abstraction
3139,O=[C]O_m2.C=C=[C]CO[O]_m3>>O=C=O_m1.CC#CCO[O]_m2,2.570157179367958e-09,abstraction
3140,C=C=C(C=O)OO_m1.[CH]=C_m2>>C=C=C(C=O)O[O]_m2.C=C_m1,2.5700100194514746e-09,abstraction
3141,C[C]=O_m2.[CH]C=O_m3>>C=C=O_m1.C=C[O]_m2,2.5671136394886824e-09,abstraction
3142,CO[O]_m2.[CH3]_m2>>[CH2]O[O]_m3.C_m1,2.5637552777756298e-09,abstraction
3143,[CH2]C=C_m2.[CH]=C=C=C_m2>>C=C=C_m1.C#CC=C_m1,2.5383231738226165e-09,abstraction
3144,[CH2]CCC_m2.[CH]=C=C=C_m2>>C=CCC_m1.C#CC=C_m1,2.5198406585669058e-09,abstraction
3145,CO_m1.[CH2]_m3>>[CH2]O_m2.[CH3]_m2,2.505000700575612e-09,abstraction
3146,O=C=C(O)[CH]O_m2.[O]C1C(=O)OOC=1O_m2>>O=C=C(O)C=O_m1.O=C1OOC(O)C1=O_m1,2.461868946558226e-09,abstraction
3147,[CH2]C(=O)C(O)=CO_m2>>CC(=O)C(O)=C[O]_m2,2.441712035220882e-09,migration
3148,C=C1OOC([O])=C1O_m2.C[CH2]_m2>>C=C1OOC(=O)C1=O_m1.CC_m1,2.4391644114485704e-09,abstraction
3149,[CH2]C#CO_m2.[CH2]C#CC_m2>>C=C=C=O_m1.C=C=CC_m1,2.4168567372307567e-09,abstraction
3150,C#C[CH]C_m2.O=[C]O_m2>>C#CC=C_m1.O=CO_m1,2.401049852690379e-09,abstraction
3151,[CH]=O_m2.O=[C]CC=O_m2>>[C-]#[O+]_m1.O=CCC=O_m1,2.370594669863852e-09,abstraction
3152,[CH]C=C_m3.C=C[O]_m2>>C#C[CH2]_m2.C=CO_m1,2.369284023174481e-09,abstraction
3153,[CH2]CC=C_m2.[CH2][C]=O_m3>>C=CC=C_m1.C[C]=O_m2,2.331437681928368e-09,abstraction
3154,C=CC[C]=O_m2.[O]C1C(=O)OOC=1O_m2>>C=CC=C=O_m1.O=C1OOC(O)C1=O_m1,2.322291101909023e-09,abstraction
3155,[CH2]O_m2.[CH2]O[O]_m3>>C=O_m1.CO[O]_m2,2.3135006013845164e-09,abstraction
3156,C[CH2]_m2.[O]C=O_m2>>C=C_m1.O=CO_m1,2.268902234155283e-09,abstraction
3157,C[CH]C_m2.C[CH]CC_m2>>C=CC_m1.CCCC_m1,2.2553095158773704e-09,abstraction
3158,[O]CC=CC[O]_m3.C#C[CH2]_m2>>[O]CC=CC=O_m2.C=C=C_m1,2.252522721892376e-09,abstraction
3159,[O]CC(=O)C=O_m2.[OH]_m2>>O=CC(=O)C=O_m1.O_m1,2.246086417038097e-09,abstraction
3160,[O]CC=CC[O]_m3.C#C[O]_m2>>[O]CC=CC=O_m2.C=C=O_m1,2.222343293162052e-09,abstraction
3161,[CH2]C=C_m2.O=C1[C]=CC1_m2>>C=C=C_m1.O=C1C=CC1_m1,2.214921860249476e-09,abstraction
3162,[O]CC=CC[O]_m3.C[C]=O_m2>>[O]CC=CC=O_m2.CC=O_m1,2.2136930176222998e-09,abstraction
3163,CC=O_m1.[O]C1C(=O)OOC=1O_m2>>C=C[O]_m2.O=C1OOC(O)C1=O_m1,2.2004170008483788e-09,abstraction
3164,O=[C]O_m2.[CH2]C(=O)C=O_m2>>O=C=O_m1.C=C(O)C=O_m1,2.18720815644284e-09,abstraction
3165,C=[C]C_m2.[CH2]CC=C_m2>>C=C=C_m1.C=CCC_m1,2.12814177884713e-09,abstraction
3166,O=C1OOC(O)[C]1O_m2.C[CH2]_m2>>O=C1OOC(O)C1=O_m1.CC_m1,2.1245519309083624e-09,abstraction
3167,[O]C1OOC(=O)C=1O_m2.[CH]=CCC_m2>>O=C1OOC(=O)C1=O_m1.C=CCC_m1,2.0711508671884244e-09,abstraction
3168,C=[C]C_m2.[CH2]O[O]_m3>>C#CC_m1.CO[O]_m2,2.068345486040102e-09,abstraction
3169,[CH2]CO_m2.[CH2]CCCOO_m2>>C=CO_m1.CCCCOO_m1,2.0638554354948347e-09,abstraction
3170,[O]CC(=O)C=O_m2.[O]O_m2>>O=CC(=O)C=O_m1.OO_m1,2.0625441509243725e-09,abstraction
3171,CC=CC_m1.O=[C]O_m2>>[CH2]C=CC_m2.O=CO_m1,2.0245215578817355e-09,abstraction
3172,[CH2]C=CC_m2.O=[C]C=CC=O_m2>>C=C=CC_m1.O=CC=CC=O_m1,2.024001931690948e-09,abstraction
3173,O=[C]O_m2.C=C[CH]CO[O]_m3>>O=C=O_m1.CC=CCO[O]_m2,2.0122690625856207e-09,abstraction
3174,[CH2]C=C=O_m2.[O][O]_m3>>[CH]C=C=O_m3.[O]O_m2,2.003192207420247e-09,abstraction
3175,[O]C=O_m2.[C]#C_m2>>O=C=O_m1.C#C_m1,1.9980642446301984e-09,abstraction
3176,[O]C=O_m2.[CH]=CCC_m2>>O=C=O_m1.C=CCC_m1,1.992360225805014e-09,abstraction
3177,[O]CC=CC=O_m2.[CH]=C(O)C=O_m2>>O=CC=CC=O_m1.C=C(O)C=O_m1,1.9855012299689767e-09,abstraction
3178,O=C=C(O)[CH]O_m2.CCCCO[O]_m2>>O=C=C(O)C=O_m1.CCCCOO_m1,1.981833605923078e-09,abstraction
3179,CC(=O)C(O)=C[O]_m2.[CH2]O[O]_m3>>CC(=O)C(=O)C=O_m1.CO[O]_m2,1.966502666459496e-09,abstraction
3180,[CH]=O_m2.[CH2][C]=O_m3>>[C-]#[O+]_m1.C[C]=O_m2,1.9448671867453754e-09,abstraction
3181,C=C_m1.[CH]=C=C=C_m2>>[CH]=C_m2.C#CC=C_m1,1.885748425567172e-09,abstraction
3182,O=[C]O_m2.[OH]_m2>>O=C=O_m1.O_m1,1.852820358558208e-09,abstraction
3183,[O]C=O_m2.[CH2][C](O)C=O_m3>>O=C=O_m1.C=C(O)[CH]O_m2,1.840279949018708e-09,abstraction
3184,[CH2]C([O])=C=O_m3>>O=C1CC1=O_m1,1.8160142718641576e-09,
3185,[O]C(C=O)=CO_m2.[CH3]_m2>>O=CC(=O)C=O_m1.C_m1,1.796525195961184e-09,abstraction
3186,[CH]=O_m2.[O][C](C=O)C=C=O_m3>>[C-]#[O+]_m1.O=C=CC(=O)[CH]O_m2,1.7915733875562374e-09,abstraction
3187,C=C(O)C=O_m1.[CH2]C=C_m2>>[CH]=C(O)C=O_m2.C=CC_m1,1.7848748321380473e-09,abstraction
3188,[CH]=O_m2.[CH2]C=C[CH2]_m3>>[C-]#[O+]_m1.[CH2]CC=C_m2,1.7831846900688879e-09,abstraction
3189,C=C[O]_m2.[CH]=C=C=C_m2>>C=C=O_m1.C#CC=C_m1,1.7469907197959326e-09,abstraction
3190,[CH2]C=C_m2.[CH2]C=C[CH2]_m3>>C=C=C_m1.[CH2]C=CC_m2,1.727557668884099e-09,abstraction
3191,O=C=C(O)[CH]O_m2.[CH2]C=C[CH2]_m3>>O=C=C(O)C=O_m1.[CH2]C=CC_m2,1.7194043979555402e-09,abstraction
3192,[O]O_m2.[CH3]_m2>>COO_m1,1.711170566797686e-09,
3193,C[C]=O_m2.[O][C]=CO_m3>>CC(=O)C([O])=CO_m2,1.6870316055211984e-09,addition
3194,C#CC_m1.O=[C]O_m2>>C#C[CH2]_m2.O=CO_m1,1.6752397972904558e-09,abstraction
3195,[CH]=O_m2.[CH2][C]=O_m3>>[CH2]C(=O)C=O_m2,1.6593954057256773e-09,addition
3196,C[CH2]_m2.[CH2][C]=O_m3>>C=C_m1.C=C[O]_m2,1.6516698679407806e-09,abstraction
3197,[CH2]C(=O)C=O_m2.[H]_m2>>C=C(O)C=O_m1,1.6330519373616717e-09,
3198,[O]C1OC(O)C=1O_m2.[CH2]C=CC_m2>>O=C1OC(O)C1=O_m1.CC=CC_m1,1.5967128190607599e-09,abstraction
3199,O=C=CC(=O)[CH]O_m2.[CH2]_m3>>O=C=CC(=O)C=O_m1.[CH3]_m2,1.589719678774724e-09,abstraction
3200,C#CC_m1.C=[C]C_m2>>C#C[CH2]_m2.C=CC_m1,1.5814506134863076e-09,abstraction
3201,O=C([CH]O)C(=O)OO_m2.[CH2]C=CC_m2>>O=CC(=O)C(=O)OO_m1.C=CCC_m1,1.565014342551808e-09,abstraction
3202,C#CC(=C)[O]_m2.C=C=O_m1>>C#CC(=O)CC(=C)[O]_m2,1.5644165011560771e-09,addition
3203,[CH2]C=CC_m2.C=C=[C]CO[O]_m3>>C=CC=C_m1.CC#CCO[O]_m2,1.5627398285605504e-09,abstraction
3204,O=C=C(O)[CH]O_m2.[O]OC(O)([C]=O)C=O_m3>>O=C=C(O)C=O_m1.[O]OC(O)(C=O)C=O_m2,1.547146607606238e-09,abstraction
3205,O=[C]O_m2.[C]#C_m2>>O=C=O_m1.C#C_m1,1.5454007391118285e-09,abstraction
3206,C=C[O]_m2.[CH]C=O_m3>>C=C=O_m1.C=C[O]_m2,1.5385291665656506e-09,abstraction
3207,C=C(O)C=O_m1.[H]_m2>>[CH2]C(=O)C=O_m2.[H][H]_m1,1.5353431575340904e-09,abstraction
3208,C=C=CC_m1.[H]_m2>>C#C[CH]C_m2.[H][H]_m1,1.5348309226974539e-09,abstraction
3209,O=C[C](O)C=O_m2.[CH2]C#CC_m2>>O=C=C(O)C=O_m1.C=C=CC_m1,1.5034236808722827e-09,abstraction
3210,[CH2]C(=O)C=O_m2>>CC(=O)[C]=O_m2,1.497938981136772e-09,migration
3211,C=C(O)C=O_m1.[H]_m2>>[CH]=C(O)C=O_m2.[H][H]_m1,1.485087981703737e-09,abstraction
3212,[O]O_m2.[CH2]C=C[CH2]_m3>>[CH2]C(C=C)OO_m2,1.4619088515673565e-09,addition
3213,[CH2]CC_m2.[CH3]_m2>>[CH2]C[CH2]_m3.C_m1,1.4603133744640353e-09,abstraction
3214,C=CC[C]=O_m2>>[CH2]C=CC=O_m2,1.4565403131240047e-09,migration
3215,[CH2]C#CC_m2.[CH]=C=C=C_m2>>C=C=C=C_m1.C#CC=C_m1,1.4459631828927215e-09,abstraction
3216,C=CC[C]=O_m2.[CH]=C_m2>>C=CC=C=O_m1.C=C_m1,1.4430758532921613e-09,abstraction
3217,C#C[CH]C_m2.[H]_m2>>C#CC=C_m1.[H][H]_m1,1.437324476099907e-09,abstraction
3218,[CH2]C=C=O_m2.[O][O]_m3>>C=C=C=O_m1.[O]O_m2,1.436010005778263e-09,abstraction
3219,[CH]1C=CCO1_m2.[CH2]O[O]_m3>>C1C=COC=1_m1.CO[O]_m2,1.4359544185921986e-09,abstraction
3220,C=CC_m1.[O]C=O_m2>>[CH2]C=C_m2.O=CO_m1,1.43268531835954e-09,abstraction
3221,[O]CC(=O)C=O_m2.[O][O]_m3>>O=CC(=O)C=O_m1.[O]O_m2,1.4324230487737755e-09,abstraction
3222,[O]C1OOC(=O)C=1O_m2.C=C[O]_m2>>O=C1OOC(=O)C1=O_m1.C=CO_m1,1.4305665393812195e-09,abstraction
3223,[CH]=O_m2.[CH]=C=C=C_m2>>[C-]#[O+]_m1.C=C=C=C_m1,1.4293167017350678e-09,abstraction
3224,CC(=O)C([O])=CO_m2.[OH]_m2>>CC(=O)C(=O)C=O_m1.O_m1,1.4100889573059645e-09,abstraction
