Unnamed: 0,species,species_id,path
442,C5H10OOH1-2O2,CCCC(COO)O[O]_m2,geoms/CCCC_p_COO_q_O_b_O_d__m2.xyz
443,C5H10OOH1-3O2,OOCCC(O[O])CC_m2,geoms/OOCCC_p_O_b_O_d__q_CC_m2.xyz
444,C5H10OOH1-4O2,OOCCCC(O[O])C_m2,geoms/OOCCCC_p_O_b_O_d__q_C_m2.xyz
445,C5H10OOH1-5O2,OOCCCCCO[O]_m2,geoms/OOCCCCCO_b_O_d__m2.xyz
446,C5H10OOH2-1O2,CCCC(CO[O])OO_m2,geoms/CCCC_p_CO_b_O_d__q_OO_m2.xyz
447,C5H10OOH2-3O2,CCC(C(OO)C)O[O]_m2,geoms/CCC_p_C_p_OO_q_C_q_O_b_O_d__m2.xyz
448,C5H10OOH2-4O2,OOC(CC(O[O])C)C_m2,geoms/OOC_p_CC_p_O_b_O_d__q_C_q_C_m2.xyz
449,C5H10OOH2-5O2,[O]OCCCC(OO)C_m2,geoms/_b_O_d_OCCCC_p_OO_q_C_m2.xyz
450,C5H10OOH3-1O2,[O]OCCC(OO)CC_m2,geoms/_b_O_d_OCCC_p_OO_q_CC_m2.xyz
451,C5H10OOH3-2O2,CCC(C(O[O])C)OO_m2,geoms/CCC_p_C_p_O_b_O_d__q_C_q_OO_m2.xyz
452,"C5H91-2,3OOH",CCC(C(OO)[CH2])OO_m2,geoms/CCC_p_C_p_OO_q__b_CH2_d__q_OO_m2.xyz
453,"C5H91-2,4OOH",OOC(CC(OO)C)[CH2]_m2,geoms/OOC_p_CC_p_OO_q_C_q__b_CH2_d__m2.xyz
454,"C5H91-2,5OOH",OOCCCC(OO)[CH2]_m2,geoms/OOCCCC_p_OO_q__b_CH2_d__m2.xyz
455,"C5H91-3,4OOH",[CH2]CC(C(OO)C)OO_m2,geoms/_b_CH2_d_CC_p_C_p_OO_q_C_q_OO_m2.xyz
456,"C5H91-3,5OOH",OOCCC(OO)C[CH2]_m2,geoms/OOCCC_p_OO_q_C_b_CH2_d__m2.xyz
457,"C5H91-4,5OOH",[CH2]CCC(COO)OO_m2,geoms/_b_CH2_d_CCC_p_COO_q_OO_m2.xyz
458,"C5H92-1,3OOH",OOC[CH]C(OO)CC_m2,geoms/OOC_b_CH_d_C_p_OO_q_CC_m2.xyz
459,"C5H92-1,4OOH",OOC[CH]CC(OO)C_m2,geoms/OOC_b_CH_d_CC_p_OO_q_C_m2.xyz
460,"C5H92-1,5OOH",OOC[CH]CCCOO_m2,geoms/OOC_b_CH_d_CCCOO_m2.xyz
461,"C5H92-3,4OOH",C[CH]C(C(OO)C)OO_m2,geoms/C_b_CH_d_C_p_C_p_OO_q_C_q_OO_m2.xyz
462,"C5H92-3,5OOH",OOCCC(OO)[CH]C_m2,geoms/OOCCC_p_OO_q__b_CH_d_C_m2.xyz
463,"C5H92-4,5OOH",C[CH]CC(COO)OO_m2,geoms/C_b_CH_d_CC_p_COO_q_OO_m2.xyz
464,"C5H93-1,2OOH",CC[CH]C(COO)OO_m2,geoms/CC_b_CH_d_C_p_COO_q_OO_m2.xyz
465,"C5H93-1,4OOH",OOCC[CH]C(OO)C_m2,geoms/OOCC_b_CH_d_C_p_OO_q_C_m2.xyz
466,"C5H93-1,5OOH",OOCC[CH]CCOO_m2,geoms/OOCC_b_CH_d_CCOO_m2.xyz
467,"C5H93-2,4OOH",OOC([CH]C(OO)C)C_m2,geoms/OOC_p__b_CH_d_C_p_OO_q_C_q_C_m2.xyz
468,C5H91-3OOH,CCC(C=C)OO_m1,geoms/CCC_p_C=C_q_OO_m1.xyz
469,C5H91-4OOH,CC(OO)CC=C_m1,geoms/CC_p_OO_q_CC=C_m1.xyz
470,C5H91-5OOH,OOCCCC=C_m1,geoms/OOCCCC=C_m1.xyz
471,C5H92-1OOH,CCC=CCOO_m1,geoms/CCC=CCOO_m1.xyz
472,C5H92-4OOH,CC(C=CC)OO_m1,geoms/CC_p_C=CC_q_OO_m1.xyz
473,C5H92-5OOH,CC=CCCOO_m1,geoms/CC=CCCOO_m1.xyz
474,C5H9O1-2OOH-3,CCC(C1CO1)OO_m1,geoms/CCC_p_C1CO1_q_OO_m1.xyz
475,C5H9O1-2OOH-4,CC(OO)CC1CO1_m1,geoms/CC_p_OO_q_CC1CO1_m1.xyz
476,C5H9O1-2OOH-5,OOCCCC1CO1_m1,geoms/OOCCCC1CO1_m1.xyz
477,C5H9O1-3OOH-2,CCC1OCC1OO_m1,geoms/CCC1OCC1OO_m1.xyz
478,C5H9O1-3OOH-4,CC(C1CCO1)OO_m1,geoms/CC_p_C1CCO1_q_OO_m1.xyz
479,C5H9O1-3OOH-5,OOCCC1CCO1_m1,geoms/OOCCC1CCO1_m1.xyz
480,C5H9O1-4OOH-2,OOC1COC(C1)C_m1,geoms/OOC1COC_p_C1_q_C_m1.xyz
481,C5H9O1-4OOH-3,CC1OCCC1OO_m1,geoms/CC1OCCC1OO_m1.xyz
482,C5H9O1-4OOH-5,OOCC1CCCO1_m1,geoms/OOCC1CCCO1_m1.xyz
483,C5H9O1-5OOH-2,OOC1CCCOC1_m1,geoms/OOC1CCCOC1_m1.xyz
484,C5H9O1-5OOH-3,OOC1CCOCC1_m1,geoms/OOC1CCOCC1_m1.xyz
485,C5H9O2-3OOH-1,CCC1OC1COO_m1,geoms/CCC1OC1COO_m1.xyz
486,C5H9O2-3OOH-4,CC(C1OC1C)OO_m1,geoms/CC_p_C1OC1C_q_OO_m1.xyz
487,C5H9O2-3OOH-5,CC1OC1CCOO_m1,geoms/CC1OC1CCOO_m1.xyz
488,C5H9O2-4OOH-1,CC1CC(O1)COO_m1,geoms/CC1CC_p_O1_q_COO_m1.xyz
489,C5H9O2-4OOH-3,OOC1C(C)OC1C_m1,geoms/OOC1C_p_C_q_OC1C_m1.xyz
490,C5H9O1-2O-5,[O]CCCC1CO1_m2,geoms/_b_O_d_CCCC1CO1_m2.xyz
491,CH2CH2OCH2CH2CHO,[CH2]COCCC=O_m2,geoms/_b_CH2_d_COCCC=O_m2.xyz
492,NC5KET12,CCCC(C=O)OO_m1,geoms/CCCC_p_C=O_q_OO_m1.xyz
493,NC5KET13,CCC(OO)CC=O_m1,geoms/CCC_p_OO_q_CC=O_m1.xyz
494,NC5KET14,CC(OO)CCC=O_m1,geoms/CC_p_OO_q_CCC=O_m1.xyz
495,NC5KET15,OOCCCCC=O_m1,geoms/OOCCCCC=O_m1.xyz
496,NC5KET21,CCCC(=O)COO_m1,geoms/CCCC_p_=O_q_COO_m1.xyz
497,NC5KET23,CCC(C(=O)C)OO_m1,geoms/CCC_p_C_p_=O_q_C_q_OO_m1.xyz
498,NC5KET24,CC(OO)CC(=O)C_m1,geoms/CC_p_OO_q_CC_p_=O_q_C_m1.xyz
499,NC5KET25,OOCCCC(=O)C_m1,geoms/OOCCCC_p_=O_q_C_m1.xyz
500,NC5KET31,CCC(=O)CCOO_m1,geoms/CCC_p_=O_q_CCOO_m1.xyz
501,NC5KET32,CC(C(=O)CC)OO_m1,geoms/CC_p_C_p_=O_q_CC_q_OO_m1.xyz
502,NC5KET12O,CCCC(C=O)[O]_m2,geoms/CCCC_p_C=O_q__b_O_d__m2.xyz
503,NC5KET13O,CCC(CC=O)[O]_m2,geoms/CCC_p_CC=O_q__b_O_d__m2.xyz
504,NC5KET14O,O=CCCC([O])C_m2,geoms/O=CCCC_p__b_O_d__q_C_m2.xyz
505,NC5KET15O,[O]CCCCC=O_m2,geoms/_b_O_d_CCCCC=O_m2.xyz
506,NC5KET21O,CCCC(=O)C[O]_m2,geoms/CCCC_p_=O_q_C_b_O_d__m2.xyz
507,NC5KET23O,CCC(C(=O)C)[O]_m2,geoms/CCC_p_C_p_=O_q_C_q__b_O_d__m2.xyz
508,NC5KET24O,CC(CC(=O)C)[O]_m2,geoms/CC_p_CC_p_=O_q_C_q__b_O_d__m2.xyz
509,NC5KET25O,[O]CCCC(=O)C_m2,geoms/_b_O_d_CCCC_p_=O_q_C_m2.xyz
510,NC5KET31O,[O]CCC(=O)CC_m2,geoms/_b_O_d_CCC_p_=O_q_CC_m2.xyz
511,NC5KET32O,CCC(=O)C([O])C_m2,geoms/CCC_p_=O_q_C_p__b_O_d__q_C_m2.xyz
512,NC5DIONE13,CCC(=O)CC=O_m1,geoms/CCC_p_=O_q_CC=O_m1.xyz
513,NC5DIONE24,CC(=O)CC(=O)C_m1,geoms/CC_p_=O_q_CC_p_=O_q_C_m1.xyz
514,C5H10OH23,CC[CH]C(O)C_m2,geoms/CC_b_CH_d_C_p_O_q_C_m2.xyz
515,O2C5H10OH23,CCC(C(O)C)O[O]_m2,geoms/CCC_p_C_p_O_q_C_q_O_b_O_d__m2.xyz
516,OCH2CHO,[O]CC=O_m2,geoms/_b_O_d_CC=O_m2.xyz
517,CH2OCH2CHO,[CH2]OCC=O_m2,geoms/_b_CH2_d_OCC=O_m2.xyz
518,C2H4OCHO,CC(C=O)[O]_m2,geoms/CC_p_C=O_q__b_O_d__m2.xyz
519,C5H10OOH1-3OH,CCC(CCOO)O_m1,geoms/CCC_p_CCOO_q_O_m1.xyz
520,C5H10OOH2-4OH,OOC(CC(O)C)C_m1,geoms/OOC_p_CC_p_O_q_C_q_C_m1.xyz
521,C5H10OOH3-1OH,OCCC(OO)CC_m1,geoms/OCCC_p_OO_q_CC_m1.xyz
522,NC5CYCPER13,CCC1CC(OO1)O_m1,geoms/CCC1CC_p_OO1_q_O_m1.xyz
523,NC5CYCPER24,CC1OOC(C1)(C)O_m1,geoms/CC1OOC_p_C1_q__p_C_q_O_m1.xyz
524,NC5CYCPER31,CCC1(O)CCOO1_m1,geoms/CCC1_p_O_q_CCOO1_m1.xyz
525,IC5H12,CCC(C)C_m1,geoms/CCC_p_C_q_C_m1.xyz
526,AC5H11,CCC([CH2])C_m2,geoms/CCC_p__b_CH2_d__q_C_m2.xyz
527,BC5H11,CC[C](C)C_m2,geoms/CC_b_C_d__p_C_q_C_m2.xyz
528,CC5H11,C[CH]C(C)C_m2,geoms/C_b_CH_d_C_p_C_q_C_m2.xyz
529,DC5H11,[CH2]CC(C)C_m2,geoms/_b_CH2_d_CC_p_C_q_C_m2.xyz
530,AC5H9O-A2,CCC(=C)C[O]_m2,geoms/CCC_p_=C_q_C_b_O_d__m2.xyz
531,AC5H11O2H,CC(CC)COO_m1,geoms/CC_p_CC_q_COO_m1.xyz
532,BC5H11O2H,CCC(OO)(C)C_m1,geoms/CCC_p_OO_q__p_C_q_C_m1.xyz
533,CC5H11O2H,OOC(C(C)C)C_m1,geoms/OOC_p_C_p_C_q_C_q_C_m1.xyz
534,DC5H11O2H,OOCCC(C)C_m1,geoms/OOCCC_p_C_q_C_m1.xyz
535,AC5H11O2,CC(CC)CO[O]_m2,geoms/CC_p_CC_q_CO_b_O_d__m2.xyz
536,BC5H11O2,CCC(O[O])(C)C_m2,geoms/CCC_p_O_b_O_d__q__p_C_q_C_m2.xyz
537,CC5H11O2,[O]OC(C(C)C)C_m2,geoms/_b_O_d_OC_p_C_p_C_q_C_q_C_m2.xyz
538,DC5H11O2,[O]OCCC(C)C_m2,geoms/_b_O_d_OCCC_p_C_q_C_m2.xyz
539,AC5H11O,CCC(C[O])C_m2,geoms/CCC_p_C_b_O_d__q_C_m2.xyz
540,BC5H11O,CCC([O])(C)C_m2,geoms/CCC_p__b_O_d__q__p_C_q_C_m2.xyz
541,CC5H11O,CC(C(C)C)[O]_m2,geoms/CC_p_C_p_C_q_C_q__b_O_d__m2.xyz
542,DC5H11O,[O]CCC(C)C_m2,geoms/_b_O_d_CCC_p_C_q_C_m2.xyz
543,AC5H10OOH-A,[CH2]C(CC)COO_m2,geoms/_b_CH2_d_C_p_CC_q_COO_m2.xyz
544,AC5H10OOH-B,C[C](CC)COO_m2,geoms/C_b_C_d__p_CC_q_COO_m2.xyz
545,AC5H10OOH-C,CC([CH]C)COO_m2,geoms/CC_p__b_CH_d_C_q_COO_m2.xyz
546,AC5H10OOH-D,CC(C[CH2])COO_m2,geoms/CC_p_C_b_CH2_d__q_COO_m2.xyz
547,BC5H10OOH-A,CCC(OO)([CH2])C_m2,geoms/CCC_p_OO_q__p__b_CH2_d__q_C_m2.xyz
548,BC5H10OOH-C,C[CH]C(OO)(C)C_m2,geoms/C_b_CH_d_C_p_OO_q__p_C_q_C_m2.xyz
549,BC5H10OOH-D,[CH2]CC(OO)(C)C_m2,geoms/_b_CH2_d_CC_p_OO_q__p_C_q_C_m2.xyz
550,CC5H10OOH-A,OOC(C([CH2])C)C_m2,geoms/OOC_p_C_p__b_CH2_d__q_C_q_C_m2.xyz
551,CC5H10OOH-B,OOC([C](C)C)C_m2,geoms/OOC_p__b_C_d__p_C_q_C_q_C_m2.xyz
552,CC5H10OOH-D,OOC(C(C)C)[CH2]_m2,geoms/OOC_p_C_p_C_q_C_q__b_CH2_d__m2.xyz
553,DC5H10OOH-A,OOCCC([CH2])C_m2,geoms/OOCCC_p__b_CH2_d__q_C_m2.xyz
554,DC5H10OOH-B,OOCC[C](C)C_m2,geoms/OOCC_b_C_d__p_C_q_C_m2.xyz
555,DC5H10OOH-C,OOC[CH]C(C)C_m2,geoms/OOC_b_CH_d_C_p_C_q_C_m2.xyz
556,A-AC5H10O,CCC1COC1_m1,geoms/CCC1COC1_m1.xyz
557,A-BC5H10O,CCC1(C)CO1_m1,geoms/CCC1_p_C_q_CO1_m1.xyz
558,A-CC5H10O,CC1OCC1C_m1,geoms/CC1OCC1C_m1.xyz
559,A-DC5H10O,CC1COCC1_m1,geoms/CC1COCC1_m1.xyz
560,B-CC5H10O,CC1OC1(C)C_m1,geoms/CC1OC1_p_C_q_C_m1.xyz
561,B-DC5H10O,CC1(C)CCO1_m1,geoms/CC1_p_C_q_CCO1_m1.xyz
562,C-DC5H10O,CC(C1OC1)C_m1,geoms/CC_p_C1OC1_q_C_m1.xyz
563,AC5H10OOH-AO2,OOCC(CO[O])CC_m2,geoms/OOCC_p_CO_b_O_d__q_CC_m2.xyz
564,AC5H10OOH-BO2,OOCC(O[O])(CC)C_m2,geoms/OOCC_p_O_b_O_d__q__p_CC_q_C_m2.xyz
565,AC5H10OOH-CO2,OOCC(C(O[O])C)C_m2,geoms/OOCC_p_C_p_O_b_O_d__q_C_q_C_m2.xyz
566,AC5H10OOH-DO2,[O]OCCC(COO)C_m2,geoms/_b_O_d_OCCC_p_COO_q_C_m2.xyz
567,BC5H10OOH-AO2,[O]OCC(OO)(CC)C_m2,geoms/_b_O_d_OCC_p_OO_q__p_CC_q_C_m2.xyz
568,BC5H10OOH-CO2,[O]OC(C(OO)(C)C)C_m2,geoms/_b_O_d_OC_p_C_p_OO_q__p_C_q_C_q_C_m2.xyz
569,BC5H10OOH-DO2,[O]OCCC(OO)(C)C_m2,geoms/_b_O_d_OCCC_p_OO_q__p_C_q_C_m2.xyz
570,CC5H10OOH-AO2,[O]OCC(C(OO)C)C_m2,geoms/_b_O_d_OCC_p_C_p_OO_q_C_q_C_m2.xyz
571,CC5H10OOH-BO2,OOC(C(O[O])(C)C)C_m2,geoms/OOC_p_C_p_O_b_O_d__q__p_C_q_C_q_C_m2.xyz
572,CC5H10OOH-DO2,[O]OCC(C(C)C)OO_m2,geoms/_b_O_d_OCC_p_C_p_C_q_C_q_OO_m2.xyz
573,DC5H10OOH-AO2,OOCCC(CO[O])C_m2,geoms/OOCCC_p_CO_b_O_d__q_C_m2.xyz
574,DC5H10OOH-BO2,OOCCC(O[O])(C)C_m2,geoms/OOCCC_p_O_b_O_d__q__p_C_q_C_m2.xyz
575,DC5H10OOH-CO2,OOCC(C(C)C)O[O]_m2,geoms/OOCC_p_C_p_C_q_C_q_O_b_O_d__m2.xyz
576,"C5H9A-A,BOOH",OOCC(OO)(CC)[CH2]_m2,geoms/OOCC_p_OO_q__p_CC_q__b_CH2_d__m2.xyz
577,"C5H9A-A,COOH",OOCC(C(OO)C)[CH2]_m2,geoms/OOCC_p_C_p_OO_q_C_q__b_CH2_d__m2.xyz
578,"C5H9A-A,DOOH",OOCCC(COO)[CH2]_m2,geoms/OOCCC_p_COO_q__b_CH2_d__m2.xyz
579,"C5H9A-B,COOH",OOC(C(OO)([CH2])C)C_m2,geoms/OOC_p_C_p_OO_q__p__b_CH2_d__q_C_q_C_m2.xyz
580,"C5H9A-B,DOOH",OOCCC(OO)([CH2])C_m2,geoms/OOCCC_p_OO_q__p__b_CH2_d__q_C_m2.xyz
581,"C5H9A-C,DOOH",OOCC(C([CH2])C)OO_m2,geoms/OOCC_p_C_p__b_CH2_d__q_C_q_OO_m2.xyz
582,"C5H9B-A,AOOH",OOC[C](COO)CC_m2,geoms/OOC_b_C_d__p_COO_q_CC_m2.xyz
583,"C5H9B-A,COOH",OOC[C](C(OO)C)C_m2,geoms/OOC_b_C_d__p_C_p_OO_q_C_q_C_m2.xyz
584,"C5H9B-A,DOOH",OOCC[C](COO)C_m2,geoms/OOCC_b_C_d__p_COO_q_C_m2.xyz
585,"C5H9B-C,DOOH",OOCC([C](C)C)OO_m2,geoms/OOCC_p__b_C_d__p_C_q_C_q_OO_m2.xyz
586,"C5H9C-A,AOOH",OOCC(COO)[CH]C_m2,geoms/OOCC_p_COO_q__b_CH_d_C_m2.xyz
587,"C5H9C-A,BOOH",OOCC(OO)([CH]C)C_m2,geoms/OOCC_p_OO_q__p__b_CH_d_C_q_C_m2.xyz
588,"C5H9C-A,DOOH",OOC[CH]C(COO)C_m2,geoms/OOC_b_CH_d_C_p_COO_q_C_m2.xyz
589,"C5H9C-B,DOOH",OOC[CH]C(OO)(C)C_m2,geoms/OOC_b_CH_d_C_p_OO_q__p_C_q_C_m2.xyz
590,"C5H9D-A,AOOH",OOCC(COO)C[CH2]_m2,geoms/OOCC_p_COO_q_C_b_CH2_d__m2.xyz
591,"C5H9D-A,BOOH",OOCC(OO)(C[CH2])C_m2,geoms/OOCC_p_OO_q__p_C_b_CH2_d__q_C_m2.xyz
592,"C5H9D-A,COOH",OOCC(C(OO)[CH2])C_m2,geoms/OOCC_p_C_p_OO_q__b_CH2_d__q_C_m2.xyz
593,"C5H9D-B,COOH",OOC(C(OO)(C)C)[CH2]_m2,geoms/OOC_p_C_p_OO_q__p_C_q_C_q__b_CH2_d__m2.xyz
594,C5H9A-AOOH,CCC(=C)COO_m1,geoms/CCC_p_=C_q_COO_m1.xyz
595,C5H9A-COOH,CC(C(=C)C)OO_m1,geoms/CC_p_C_p_=C_q_C_q_OO_m1.xyz
596,C5H9A-DOOH,OOCCC(=C)C_m1,geoms/OOCCC_p_=C_q_C_m1.xyz
597,C5H9B-AOOH,CC(=CC)COO_m1,geoms/CC_p_=CC_q_COO_m1.xyz
598,C5H9B-DOOH,OOCC=C(C)C_m1,geoms/OOCC=C_p_C_q_C_m1.xyz
599,C5H9C-AOOH,CC(C=C)COO_m1,geoms/CC_p_C=C_q_COO_m1.xyz
600,C5H9C-BOOH,OOC(C=C)(C)C_m1,geoms/OOC_p_C=C_q__p_C_q_C_m1.xyz
601,C5H9OA-AOOH-B,CCC1(OO)COC1_m1,geoms/CCC1_p_OO_q_COC1_m1.xyz
602,C5H9OA-AOOH-C,OOC(C1COC1)C_m1,geoms/OOC_p_C1COC1_q_C_m1.xyz
603,C5H9OA-AOOH-D,OOCCC1COC1_m1,geoms/OOCCC1COC1_m1.xyz
604,C5H9OA-BOOH-A,CCC1(COO)CO1_m1,geoms/CCC1_p_COO_q_CO1_m1.xyz
605,C5H9OA-BOOH-C,CC(C1(C)CO1)OO_m1,geoms/CC_p_C1_p_C_q_CO1_q_OO_m1.xyz
606,C5H9OA-BOOH-D,OOCCC1(C)CO1_m1,geoms/OOCCC1_p_C_q_CO1_m1.xyz
607,C5H9OA-COOH-A,CC1OCC1COO_m1,geoms/CC1OCC1COO_m1.xyz
608,C5H9OA-COOH-B,CC1(COC1C)OO_m1,geoms/CC1_p_COC1C_q_OO_m1.xyz
609,C5H9OA-COOH-D,CC1COC1COO_m1,geoms/CC1COC1COO_m1.xyz
610,C5H9OA-DOOH-A,OOCC1COCC1_m1,geoms/OOCC1COCC1_m1.xyz
611,C5H9OA-DOOH-B,OOC1(C)COCC1_m1,geoms/OOC1_p_C_q_COCC1_m1.xyz
612,C5H9OA-DOOH-C,CC1COCC1OO_m1,geoms/CC1COCC1OO_m1.xyz
613,C5H9OB-COOH-A,CC1(COO)OC1C_m1,geoms/CC1_p_COO_q_OC1C_m1.xyz
614,C5H9OB-COOH-D,OOCC1OC1(C)C_m1,geoms/OOCC1OC1_p_C_q_C_m1.xyz
615,C5H9OB-DOOH-A,CC1(COO)CCO1_m1,geoms/CC1_p_COO_q_CCO1_m1.xyz
616,C5H9OB-DOOH-C,OOC1COC1(C)C_m1,geoms/OOC1COC1_p_C_q_C_m1.xyz
617,C5H9OC-DOOH-A,CC(C1CO1)COO_m1,geoms/CC_p_C1CO1_q_COO_m1.xyz
618,C5H9OC-DOOH-B,OOC(C1OC1)(C)C_m1,geoms/OOC_p_C1OC1_q__p_C_q_C_m1.xyz
619,CH3COCH2OCH2CH2,[CH2]COCC(=O)C_m2,geoms/_b_CH2_d_COCC_p_=O_q_C_m2.xyz
620,IC5KETAA,CCC(C=O)COO_m1,geoms/CCC_p_C=O_q_COO_m1.xyz
621,IC5KETAB,CC(C=O)(OO)CC_m1,geoms/CC_p_C=O_q__p_OO_q_CC_m1.xyz
622,IC5KETAC,OOC(C(C=O)C)C_m1,geoms/OOC_p_C_p_C=O_q_C_q_C_m1.xyz
623,IC5KETAD,CC(C=O)CCOO_m1,geoms/CC_p_C=O_q_CCOO_m1.xyz
624,IC5KETCA,CC(C(=O)C)COO_m1,geoms/CC_p_C_p_=O_q_C_q_COO_m1.xyz
625,IC5KETCB,OOC(C(=O)C)(C)C_m1,geoms/OOC_p_C_p_=O_q_C_q__p_C_q_C_m1.xyz
626,IC5KETCD,OOCC(=O)C(C)C_m1,geoms/OOCC_p_=O_q_C_p_C_q_C_m1.xyz
627,IC5KETDA,OOCC(CC=O)C_m1,geoms/OOCC_p_CC=O_q_C_m1.xyz
628,IC5KETDB,OOC(CC=O)(C)C_m1,geoms/OOC_p_CC=O_q__p_C_q_C_m1.xyz
629,IC5KETDC,OOC(C(C)C)C=O_m1,geoms/OOC_p_C_p_C_q_C_q_C=O_m1.xyz
630,IC5KETAAO,CCC(C=O)C[O]_m2,geoms/CCC_p_C=O_q_C_b_O_d__m2.xyz
631,IC5KETABO,CC(C=O)(CC)[O]_m2,geoms/CC_p_C=O_q__p_CC_q__b_O_d__m2.xyz
632,IC5KETACO,CC(C([O])C)C=O_m2,geoms/CC_p_C_p__b_O_d__q_C_q_C=O_m2.xyz
633,IC5KETADO,CC(C=O)CC[O]_m2,geoms/CC_p_C=O_q_CC_b_O_d__m2.xyz
634,IC5KETCAO,CC(C(=O)C)C[O]_m2,geoms/CC_p_C_p_=O_q_C_q_C_b_O_d__m2.xyz
635,IC5KETCBO,CC(=O)C([O])(C)C_m2,geoms/CC_p_=O_q_C_p__b_O_d__q__p_C_q_C_m2.xyz
636,IC5KETCDO,[O]CC(=O)C(C)C_m2,geoms/_b_O_d_CC_p_=O_q_C_p_C_q_C_m2.xyz
637,IC5KETDAO,CC(C[O])CC=O_m2,geoms/CC_p_C_b_O_d__q_CC=O_m2.xyz
638,IC5KETDBO,O=CCC([O])(C)C_m2,geoms/O=CCC_p__b_O_d__q__p_C_q_C_m2.xyz
639,IC5KETDCO,O=CC(C(C)C)[O]_m2,geoms/O=CC_p_C_p_C_q_C_q__b_O_d__m2.xyz
640,AC5H10OH,CC[C](CO)C_m2,geoms/CC_b_C_d__p_CO_q_C_m2.xyz
641,BC5H10OH,C[CH]C(O)(C)C_m2,geoms/C_b_CH_d_C_p_O_q__p_C_q_C_m2.xyz
642,CC5H10OH,[CH2]C(C(C)C)O_m2,geoms/_b_CH2_d_C_p_C_p_C_q_C_q_O_m2.xyz
643,AO2C5H10OH,CCC(O[O])(CO)C_m2,geoms/CCC_p_O_b_O_d__q__p_CO_q_C_m2.xyz
644,BO2C5H10OH,[O]OC(C(O)(C)C)C_m2,geoms/_b_O_d_OC_p_C_p_O_q__p_C_q_C_q_C_m2.xyz
645,CO2C5H10OH,[O]OCC(C(C)C)O_m2,geoms/_b_O_d_OCC_p_C_p_C_q_C_q_O_m2.xyz
646,IC3H5COCH3,CC(=O)C(=C)C_m1,geoms/CC_p_=O_q_C_p_=C_q_C_m1.xyz
647,IC3H5COCH2,[O]C(=C)C(=C)C_m2,geoms/_b_O_d_C_p_=C_q_C_p_=C_q_C_m2.xyz
648,AC3H4COCH3,CC(=O)C(=C)[CH2]_m2,geoms/CC_p_=O_q_C_p_=C_q__b_CH2_d__m2.xyz
649,NEOC5H12,CC(C)(C)C_m1,geoms/CC_p_C_q__p_C_q_C_m1.xyz
650,NEOC5H11,CC([CH2])(C)C_m2,geoms/CC_p__b_CH2_d__q__p_C_q_C_m2.xyz
651,NEOC5H11O2H,OOCC(C)(C)C_m1,geoms/OOCC_p_C_q__p_C_q_C_m1.xyz
652,NEOC5H11O2,[O]OCC(C)(C)C_m2,geoms/_b_O_d_OCC_p_C_q__p_C_q_C_m2.xyz
653,NEOC5H11O,[O]CC(C)(C)C_m2,geoms/_b_O_d_CC_p_C_q__p_C_q_C_m2.xyz
654,NEOC5H10OOH,OOCC([CH2])(C)C_m2,geoms/OOCC_p__b_CH2_d__q__p_C_q_C_m2.xyz
655,NEO-C5H10O,CC1(C)COC1_m1,geoms/CC1_p_C_q_COC1_m1.xyz
656,NEOC5H10OOH-O2,OOCC(CO[O])(C)C_m2,geoms/OOCC_p_CO_b_O_d__q__p_C_q_C_m2.xyz
657,NEOC5H9Q2,OOCC(COO)([CH2])C_m2,geoms/OOCC_p_COO_q__p__b_CH2_d__q_C_m2.xyz
658,NEOC5KET,OOCC(C=O)(C)C_m1,geoms/OOCC_p_C=O_q__p_C_q_C_m1.xyz
659,NEOC5KETOX,[O]CC(C=O)(C)C_m2,geoms/_b_O_d_CC_p_C=O_q__p_C_q_C_m2.xyz
660,NEOC5KEJOL,OCC([C]=O)(C)C_m2,geoms/OCC_p__b_C_d_=O_q__p_C_q_C_m2.xyz
661,IC4H6Q2-II,OOCC(=C)COO_m1,geoms/OOCC_p_=C_q_COO_m1.xyz
662,NEOC5H9O-OOH,OOCC1(C)COC1_m1,geoms/OOCC1_p_C_q_COC1_m1.xyz
663,C5H10-1,CCCC=C_m1,geoms/CCCC=C_m1.xyz
664,C5H10-2,CCC=CC_m1,geoms/CCC=CC_m1.xyz
665,C5H81-3,CC=CC=C_m1,geoms/CC=CC=C_m1.xyz
666,C5H91-3,CC[CH]C=C_m2,geoms/CC_b_CH_d_C=C_m2.xyz
667,C5H91-4,C[CH]CC=C_m2,geoms/C_b_CH_d_CC=C_m2.xyz
668,C5H91-5,[CH2]CCC=C_m2,geoms/_b_CH2_d_CCC=C_m2.xyz
669,C5H92-4,C[CH]C=CC_m2,geoms/C_b_CH_d_C=CC_m2.xyz
670,C5H92-5,[CH2]CC=CC_m2,geoms/_b_CH2_d_CC=CC_m2.xyz
671,C5H9O1-3,CCC(C=C)[O]_m2,geoms/CCC_p_C=C_q__b_O_d__m2.xyz
672,C5H9O2-4,CC=CC([O])C_m2,geoms/CC=CC_p__b_O_d__q_C_m2.xyz
673,BC5H10,CC=C(C)C_m1,geoms/CC=C_p_C_q_C_m1.xyz
674,CC5H10,C=CC(C)C_m1,geoms/C=CC_p_C_q_C_m1.xyz
675,CC5H9-A,C=CC([CH2])C_m2,geoms/C=CC_p__b_CH2_d__q_C_m2.xyz
676,CC5H9-B,C=C[C](C)C_m2,geoms/C=C_b_C_d__p_C_q_C_m2.xyz
